chr	start	end	interval_id	num_peaks	num_samples	DME-4_R1.mLb.clN.bool	PDR-4_R1.mLb.clN.bool	UBR-18_R1.mLb.clN.bool	UVR-11_R1.mLb.clN.bool	UVR-14_R1.mLb.clN.bool	DME-4_R1.mLb.clN.fc	PDR-4_R1.mLb.clN.fc	UBR-18_R1.mLb.clN.fc	UVR-11_R1.mLb.clN.fc	UVR-14_R1.mLb.clN.fc	DME-4_R1.mLb.clN.qval	PDR-4_R1.mLb.clN.qval	UBR-18_R1.mLb.clN.qval	UVR-11_R1.mLb.clN.qval	UVR-14_R1.mLb.clN.qval	DME-4_R1.mLb.clN.pval	PDR-4_R1.mLb.clN.pval	UBR-18_R1.mLb.clN.pval	UVR-11_R1.mLb.clN.pval	UVR-14_R1.mLb.clN.pval	DME-4_R1.mLb.clN.start	PDR-4_R1.mLb.clN.start	UBR-18_R1.mLb.clN.start	UVR-11_R1.mLb.clN.start	UVR-14_R1.mLb.clN.start	DME-4_R1.mLb.clN.end	PDR-4_R1.mLb.clN.end	UBR-18_R1.mLb.clN.end	UVR-11_R1.mLb.clN.end	UVR-14_R1.mLb.clN.end	DME-4_R1.mLb.clN.summit	PDR-4_R1.mLb.clN.summit	UBR-18_R1.mLb.clN.summit	UVR-11_R1.mLb.clN.summit	UVR-14_R1.mLb.clN.summit
chr11	73289368	73289583	Interval_3161	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	3.42665	NA	NA	NA	NA	2.24541	NA	NA	NA	NA	5.33136	NA	NA	NA	NA	73289368	NA	NA	NA	NA	73289583	NA	NA	NA	NA	113	NA
chr11	73376111	73376589	Interval_3162	3	3	FALSE	TRUE	TRUE	FALSE	TRUE	NA	7.25333	6.64876	NA	6.04987	NA	14.17	12.9726	NA	9.63069	NA	17.9019	16.6409	NA	13.691	NA	73376175	73376111	NA	73376165	NA	73376589	73376503	NA	73376503	NA	91	180	NA	131
chr11	73598086	73598678	Interval_3163	2	2	FALSE	TRUE	FALSE	TRUE	FALSE	NA	6.97658	NA	4.64915	NA	NA	9.7997	NA	4.7316	NA	NA	13.3033	NA	8.1118	NA	NA	73598086	NA	73598146	NA	NA	73598678	NA	73598643	NA	NA	107	NA	131	NA
chr11	73761045	73761466	Interval_3164	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	5.60344	13.1452	8.52478	7.12471	9.015	5.40494	35.8583	18.5708	12.7493	16.7136	9.08674	40.5021	22.5007	16.7102	21.3096	73761142	73761045	73761144	73761103	73761160	73761436	73761447	73761466	73761456	73761418	176	249	184	80	130
chr11	73779445	73779880	Interval_3165	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	6.61813	11.3642	7.41449	7.7167	7.83916	6.88621	24.3285	12.6782	14.7531	11.8966	10.7274	28.5126	16.3321	18.8328	16.1499	73779492	73779445	73779470	73779457	73779487	73779818	73779880	73779880	73779874	73779876	30	102	109	102	128
chr11	73787839	73788186	Interval_3166	2	2	FALSE	FALSE	TRUE	TRUE	FALSE	NA	NA	5.74736	6.50235	NA	NA	NA	6.36214	8.78408	NA	NA	NA	9.66797	12.4848	NA	NA	NA	73787866	73787839	NA	NA	NA	73788186	73788113	NA	NA	NA	176	206	NA
chr11	73876577	73877383	Interval_3167	4	4	TRUE	TRUE	TRUE	TRUE	FALSE	6.06866	6.66732	8.01724	5.83767	NA	6.08272	9.29575	14.1961	8.40159	NA	9.8411	12.7715	17.9242	12.0771	NA	73876770	73876820	73876649	73876577	NA	73877014	73877009	73877383	73876958	NA	201	65	263	218	NA
chr11	73982757	73983522	Interval_3168	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	4.36373	6.85017	8.19194	4.86766	4.81752	3.55449	12.944	17.9157	6.61044	4.81759	7.01434	16.6151	21.8156	10.1494	8.41411	73982982	73982931	73982757	73982902	73983118	73983395	73983458	73983522	73983367	73983395	135	398	602	409	211
chr11	73995557	73995944	Interval_3169	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	4.4198	NA	NA	NA	NA	3.23624	NA	NA	NA	NA	6.28965	NA	NA	NA	NA	73995557	NA	NA	NA	NA	73995944	NA	NA	NA	NA	258	NA	NA	NA
chr11	74170936	74171503	Interval_3170	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	9.86999	14.3136	13.0601	9.50912	7.06193	20.8425	47.3083	41.777	26.1449	10.6247	25.7201	52.3034	46.6052	30.7628	14.7696	74170944	74170986	74170958	74170962	74170936	74171354	74171476	74171503	74171484	74171305	236	196	228	184	262
chr11	74398124	74399092	Interval_3171	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	5.73269	8.87131	9.69985	5.3885	5.44232	5.5962	15.1604	22.9927	7.24933	5.18737	9.29704	18.9392	27.1201	10.8396	8.82357	74398548	74398124	74398401	74398292	74398551	74398965	74399092	74399075	74398956	74398870	264	682	383	516	198
chr11	74493123	74493780	Interval_3172	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	6.99339	11.119	8.57375	7.83173	4.73584	8.49207	25.6816	19.6883	13.572	4.12999	12.4915	29.9224	23.668	17.5828	7.65015	74493123	74493147	74493123	74493142	74493161	74493729	74493748	74493780	74493684	74493746	90	118	68	135	30
chr11	74592502	74593014	Interval_3173	4	4	FALSE	TRUE	TRUE	TRUE	TRUE	NA	6.54583	7.66315	5.00877	5.00414	NA	8.32822	11.329	5.02307	3.73628	NA	11.748	14.9149	8.42716	7.2125	NA	74592502	74592502	74592527	74592577	NA	74592795	74592988	74593014	74592805	NA	73	71	307	53
chr11	74748617	74748955	Interval_3174	3	3	FALSE	TRUE	TRUE	TRUE	FALSE	NA	10.8023	10.184	7.50953	NA	NA	23.9233	22.7928	13.4545	NA	NA	28.0898	26.9114	17.4589	NA	NA	74748617	74748714	74748641	NA	NA	74748955	74748918	74748898	NA	NA	188	91	150	NA
chr11	74948871	74949491	Interval_3175	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	9.08581	10.532	9.73906	6.57011	8.24918	16.2653	24.5904	21.9602	11.289	13.4701	20.9011	28.7859	26.0428	15.1608	17.8461	74948871	74949038	74949025	74949020	74949089	74949324	74949339	74949491	74949343	74949291	327	159	159	138	70
chr11	74988838	74989152	Interval_3176	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	6.35666	NA	NA	NA	NA	8.4023	NA	NA	NA	NA	11.8268	NA	NA	NA	NA	74988838	NA	NA	NA	NA	74989152	NA	NA	NA	NA	110	NA	NA	NA
chr11	75248551	75248857	Interval_3177	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	4.08922	NA	NA	NA	NA	2.45803	NA	NA	NA	NA	5.76329	NA	NA	NA	NA	75248551	NA	NA	NA	NA	75248857	NA	NA	NA	NA	93	NA	NA	NA	NA
chr11	75275644	75275850	Interval_3178	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	6.27025	NA	NA	NA	NA	8.63888	NA	NA	NA	NA	12.0774	NA	NA	NA	NA	75275644	NA	NA	NA	NA	75275850	NA	NA	NA	NA	126	NA	NA	NA
chr11	75280323	75280546	Interval_3179	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	3.83546	NA	NA	NA	NA	2.80416	NA	NA	NA	NA	5.83408	NA	NA	NA	NA	75280323	NA	NA	NA	NA	75280546	NA	NA	NA	NA	4	NA	NA
chr11	75351949	75352548	Interval_3180	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	4.18235	NA	NA	NA	NA	4.46646	NA	NA	NA	NA	7.81688	NA	NA	NA	NA	75351949	NA	NA	NA	NA	75352548	NA	NA	NA	NA	127	NA
chr11	75399441	75399755	Interval_3181	3	3	FALSE	TRUE	TRUE	TRUE	FALSE	NA	7.08554	6.11653	3.66674	NA	NA	10.3882	7.64153	2.41197	NA	NA	13.9244	11.0244	5.53914	NA	NA	75399441	75399441	75399464	NA	NA	75399736	75399734	75399755	NA	NA	50	49	268	NA
chr11	75537243	75537579	Interval_3182	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	3.5403	NA	NA	NA	NA	2.03444	NA	NA	NA	NA	5.0916	NA	NA	NA	NA	75537243	NA	NA	NA	NA	75537579	NA	NA	NA	NA	296	NA
chr11	75768471	75768717	Interval_3183	2	2	FALSE	TRUE	TRUE	FALSE	FALSE	NA	3.99586	3.75107	NA	NA	NA	2.8473	2.66949	NA	NA	NA	5.85812	5.68705	NA	NA	NA	75768489	75768471	NA	NA	NA	75768713	75768717	NA	NA	NA	212	8	NA	NA
chr11	75814522	75815500	Interval_3184	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	9.74743	10.1772	10.6979	9.86316	9.12089	27.3753	35.5458	41.1571	35.0831	22.7294	32.4895	40.1782	45.9652	39.9234	27.5974	75814575	75814551	75814522	75814751	75814601	75815283	75815500	75815335	75815230	75815259	305	466	433	327	357
chr11	76235360	76235530	Interval_3185	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	4.08607	NA	NA	NA	NA	4.18931	NA	NA	NA	NA	7.345	NA	NA	NA	NA	76235360	NA	NA	NA	NA	76235530	NA	NA	NA	NA	90	NA	NA
chr11	76380892	76381576	Interval_3186	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	6.53879	10.7307	7.44485	8.95368	7.85963	7.80149	23.2121	14.0884	18.5332	13.2736	11.7362	27.349	17.8112	22.8183	17.6344	76381125	76381045	76380892	76381118	76381118	76381576	76381435	76381352	76381511	76381356	63	157	323	114	102
chr11	76444616	76445105	Interval_3187	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	6.77363	8.721	7.45352	6.5751	5.95579	8.15924	16.9041	12.7473	12.1204	7.63622	12.1276	20.7634	16.4043	16.0443	11.5171	76444672	76444645	76444616	76444636	76444690	76445041	76445049	76445043	76445105	76445047	93	116	137	152	174
chr11	76920170	76920503	Interval_3188	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	3.78068	NA	NA	NA	NA	1.93979	NA	NA	NA	NA	4.83536	NA	NA	NA	NA	76920170	NA	NA	NA	NA	76920503	NA	NA	NA	NA	189	NA	NA	NA
chr11	77047511	77047885	Interval_3189	2	2	FALSE	TRUE	TRUE	FALSE	FALSE	NA	8.79515	6.90507	NA	NA	NA	17.0369	10.9206	NA	NA	NA	20.9019	14.4844	NA	NA	NA	77047511	77047661	NA	NA	NA	77047885	77047878	NA	NA	NA	237	158	NA	NA
chr11	77066658	77067128	Interval_3190	2	2	FALSE	TRUE	TRUE	FALSE	FALSE	NA	4.3087	4.92935	NA	NA	NA	4.07374	5.67881	NA	NA	NA	7.2015	8.93958	NA	NA	NA	77066824	77066658	NA	NA	NA	77067128	77066923	NA	NA	NA	82	194	NA	NA
chr11	77312454	77312720	Interval_3191	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	4.41848	NA	NA	NA	NA	3.01489	NA	NA	NA	NA	6.04118	NA	NA	NA	NA	77312454	NA	NA	NA	NA	77312720	NA	NA	NA	NA	139	NA	NA	NA
chr11	77374968	77375309	Interval_3192	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	4.59731	NA	NA	NA	NA	2.75483	NA	NA	NA	NA	6.10145	NA	NA	NA	NA	77374968	NA	NA	NA	NA	77375309	NA	NA	NA	NA	18	NA	NA	NA	NA
chr11	77411546	77412073	Interval_3193	3	3	TRUE	TRUE	TRUE	FALSE	FALSE	3.64586	5.43579	4.96151	NA	NA	1.35636	5.88461	4.82802	NA	NA	4.4465	9.14962	8.0291	NA	NA	77411546	77411671	77411761	NA	NA	77412022	77412055	77412073	NA	NA	288	257	250	NA	NA
chr11	77474057	77474472	Interval_3194	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	5.24501	NA	NA	NA	NA	5.26507	NA	NA	NA	NA	8.49938	NA	NA	NA	NA	77474057	NA	NA	NA	NA	77474472	NA	NA	NA	NA	326	NA	NA
chr11	77637752	77638012	Interval_3195	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	4.46917	NA	NA	NA	NA	3.28686	NA	NA	NA	NA	6.36786	NA	NA	NA	NA	77637752	NA	NA	NA	NA	77638012	NA	NA	NA	NA	98	NA	NA
chr11	77820600	77821161	Interval_3196	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	5.39542	11.1093	8.10127	5.45789	7.01349	5.40096	33.5733	20.2057	8.75867	11.7913	9.08198	38.1254	24.2092	12.4579	16.0342	77820835	77820710	77820636	77820600	77820726	77821112	77821094	77821089	77821161	77820975	95	242	274	267	141
chr11	77994484	77995275	Interval_3197	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	8.65201	11.8861	11.541	8.79802	9.48482	17.0098	39.1133	42.7838	26.1153	24.6209	21.6921	43.8731	47.6425	30.7318	29.5506	77994677	77994622	77994484	77994624	77994644	77995070	77995136	77995275	77995134	77995146	227	282	383	280	322
chr11	78139360	78139973	Interval_3198	4	4	FALSE	TRUE	TRUE	TRUE	TRUE	NA	7.53618	9.6469	5.89435	6.4444	NA	11.5562	19.6061	8.87251	7.69163	NA	15.1552	23.5821	12.5789	11.5781	NA	78139360	78139448	78139600	78139610	NA	78139973	78139972	78139885	78139924	NA	372	225	49	105
chr11	78188081	78188915	Interval_3199	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	6.5321	9.798	6.7504	5.91412	6.27183	8.90843	24.3044	13.6069	11.9253	10.0397	12.952	28.4879	17.3059	15.8353	14.138	78188355	78188299	78188081	78188204	78188622	78188732	78188813	78188796	78188772	78188915	320	360	543	472	113
chr11	78416857	78417105	Interval_3200	2	2	FALSE	FALSE	TRUE	FALSE	TRUE	NA	NA	4.83433	NA	4.3233	NA	NA	5.51463	NA	2.79098	NA	NA	8.76556	NA	6.13652	NA	NA	78416857	NA	78416864	NA	NA	78417105	NA	78417058	NA	NA	206	NA	64
chr11	78424822	78425060	Interval_3201	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	3.73794	NA	NA	NA	NA	2.12655	NA	NA	NA	NA	5.19667	NA	NA	NA	NA	78424822	NA	NA	NA	NA	78425060	NA	NA	NA	NA	50	NA
chr11	78465300	78465845	Interval_3202	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	6.4995	NA	NA	NA	NA	7.88521	NA	NA	NA	NA	11.2787	NA	NA	NA	NA	78465300	NA	NA	NA	NA	78465845	NA	NA	NA	NA	257	NA	NA	NA
chr11	78574392	78575179	Interval_3203	4	4	FALSE	TRUE	TRUE	TRUE	TRUE	NA	9.37498	10.9379	8.89239	7.01704	NA	18.5866	26.5354	16.3765	8.56513	NA	22.52	30.8144	20.5499	12.5305	NA	78574615	78574392	78574653	78574568	NA	78575179	78575153	78574930	78574935	NA	211	435	235	254
chr11	79074507	79074790	Interval_3204	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	3.42581	NA	NA	NA	NA	2.0511	NA	NA	NA	NA	5.11059	NA	NA	NA	NA	79074507	NA	NA	NA	NA	79074790	NA	NA	NA	NA	256	NA
chr11	79178749	79179037	Interval_3205	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	3.69876	NA	NA	NA	NA	2.07032	NA	NA	NA	NA	5.13287	NA	NA	NA	NA	79178749	NA	NA	NA	NA	79179037	NA	NA	NA	NA	70	NA
chr11	79219954	79220137	Interval_3206	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	3.84828	NA	NA	NA	NA	2.60059	NA	NA	NA	NA	5.61236	NA	NA	NA	NA	79219954	NA	NA	NA	NA	79220137	NA	NA	NA	NA	155	NA	NA
chr11	79387290	79387535	Interval_3207	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	4.29622	NA	NA	NA	NA	3.37936	NA	NA	NA	NA	6.62096	NA	NA	NA	NA	79387290	NA	NA	NA	NA	79387535	NA	NA	NA	NA	217	NA
chr11	80196482	80196780	Interval_3208	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	4.65869	NA	NA	NA	NA	4.19315	NA	NA	NA	NA	7.51952	NA	NA	NA	NA	80196482	NA	NA	NA	NA	80196780	NA	NA	NA	NA	182	NA
chr11	80357687	80357946	Interval_3209	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	4.54922	NA	NA	NA	NA	2.87904	NA	NA	NA	NA	6.24535	NA	NA	NA	NA	80357687	NA	NA	NA	NA	80357946	NA	NA	NA	NA	53
chr11	81857809	81858034	Interval_3210	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	3.98142	NA	NA	NA	NA	2.19803	NA	NA	NA	NA	5.14457	NA	NA	NA	NA	81857809	NA	NA	NA	NA	81858034	NA	NA	NA	NA	40	NA	NA	NA
chr11	81869539	81870303	Interval_3211	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	7.75613	11.0868	9.17612	7.63401	8.11067	11.7161	32.2947	21.9513	15.5238	15.1125	16.0047	36.7982	26.0334	19.648	19.6031	81869612	81869539	81869562	81869546	81869557	81870170	81870303	81870266	81870245	81870248	243	455	432	370	437
chr11	82900408	82901908	Interval_3212	7	5	TRUE	TRUE	TRUE	TRUE	TRUE	7.25063	9.13249	6.62336	5.26875;6.05043	4.41247;4.35729	13.469	25.6393	15.0418	9.39842;12.2279	4.69106;4.32963	17.8964	29.8782	18.8097	13.1443;16.1583	8.27542;7.87104	82900489	82900408	82900454	82900464;82901378	82900480;82901380	82901696	82901908	82901738	82900919;82901692	82900675;82901701	1068	1184	1200	82;244	36;177
chr11	82920183	82920439	Interval_3213	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	5.30856	NA	NA	NA	NA	4.79153	NA	NA	NA	NA	7.9773	NA	NA	NA	NA	82920183	NA	NA	NA	NA	82920439	NA	NA	NA	NA	196	NA	NA	NA
chr11	82955929	82956236	Interval_3214	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	5.50783	NA	NA	NA	NA	5.99719	NA	NA	NA	NA	9.27005	NA	NA	NA	NA	82955929	NA	NA	NA	NA	82956236	NA	NA	NA	NA	224	NA	NA	NA
chr11	82960173	82960724	Interval_3215	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	5.24706	NA	NA	NA	NA	5.59	NA	NA	NA	NA	8.83225	NA	NA	NA	NA	82960173	NA	NA	NA	NA	82960724	NA	NA	NA	NA	484	NA	NA	NA
chr11	83071753	83072295	Interval_3216	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	7.25268	10.6341	13.493	9.25384	8.13838	10.0621	31.3016	53.9447	22.8412	16.1173	14.2132	35.7682	59.0517	27.3259	20.6767	83071753	83071820	83071818	83071844	83071825	83072164	83072285	83072295	83072268	83072114	198	128	164	105	178
chr11	83156502	83157387	Interval_3217	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	9.40128	12.443	14.1482	9.11174	10.3622	22.6829	55.1815	63.6564	34.0926	32.5177	27.6444	60.3287	68.9035	38.9129	37.5925	83156764	83156715	83156709	83156713	83156502	83157387	83157387	83157290	83157373	83157234	144	194	147	145	319
chr11	83193438	83194463	Interval_3218	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	5.43197	5.41668	5.88521	5.03279	3.9459	5.15198	6.50869	7.98516	5.97786	2.26027	8.80662	9.81356	11.3899	9.46386	5.53321	83193632	83193490	83193438	83193730	83193678	83194126	83194463	83193788	83194110	83194087	109	910	200	66	248
chr11	83285775	83286566	Interval_3219	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	8.74158	11.3246	13.6253	7.3335	6.63227	17.6826	39.048	50.025	16.746	11.5044	22.4019	43.8055	55.0621	20.9396	15.7235	83285966	83285778	83285831	83285775	83285961	83286509	83286566	83286532	83286527	83286499	151	366	466	343	460
chr11	84555069	84555376	Interval_3220	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	3.83533	NA	NA	NA	NA	2.67735	NA	NA	NA	NA	5.83384	NA	NA	NA	NA	84555069	NA	NA	NA	NA	84555376	NA	NA	NA	NA	205	NA
chr11	84749350	84749533	Interval_3221	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	4.46917	NA	NA	NA	NA	3.28686	NA	NA	NA	NA	6.36786	NA	NA	NA	NA	84749350	NA	NA	NA	NA	84749533	NA	NA	NA	NA	136	NA	NA
chr11	84997530	84997736	Interval_3222	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	3.97663	NA	NA	NA	NA	2.19803	NA	NA	NA	NA	5.13719	NA	NA	NA	NA	84997530	NA	NA	NA	NA	84997736	NA	NA	NA	NA	139	NA	NA	NA
chr11	85627862	85628714	Interval_3223	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	6.21557	12.4965	7.73396	7.32675	9.71695	7.31049	35.2356	14.6275	15.3672	21.1893	11.1925	39.8556	18.376	19.4824	25.9991	85628107	85628185	85627862	85628402	85628138	85628559	85628629	85628714	85628714	85628636	365	286	689	148	332
chr11	85647619	85648149	Interval_3224	4	4	FALSE	TRUE	TRUE	TRUE	TRUE	NA	8.62082	7.33218	5.63884	6.46817	NA	13.7823	11.2197	7.00226	8.46749	NA	17.4952	14.7998	10.5698	12.4251	NA	85647655	85647672	85647681	85647619	NA	85648034	85648149	85648030	85648084	NA	217	222	200	260
chr11	85664198	85664603	Interval_3225	3	3	FALSE	TRUE	TRUE	TRUE	FALSE	NA	5.7006	6.94199	4.33507	NA	NA	8.03043	10.9842	4.20915	NA	NA	11.4327	14.5517	7.53704	NA	NA	85664198	85664212	85664198	NA	NA	85664400	85664603	85664576	NA	NA	165	61	183	NA
chr11	85664675	85665236	Interval_3226	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	4.4027	5.13054	4.55149	4.96074	5.77829	2.88762	6.35094	4.1816	5.85272	6.32673	6.26254	9.64558	7.33702	9.32903	10.0779	85664756	85664744	85664914	85664808	85664675	85665211	85665236	85665178	85665139	85665211	372	308	237	91	301
chr11	85752960	85753420	Interval_3227	4	4	FALSE	TRUE	TRUE	TRUE	TRUE	NA	9.25573	8.42965	5.9059	3.81772	NA	27.0156	18.8901	8.5236	2.07798	NA	31.3112	22.8339	12.207	5.32619	NA	85752960	85752960	85753032	85753111	NA	85753410	85753420	85753261	85753360	NA	93	99	60	36
chr11	85811008	85811211	Interval_3228	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	5.31892	NA	NA	NA	NA	6.00918	NA	NA	NA	NA	9.2939	NA	NA	NA	NA	85811008	NA	NA	NA	NA	85811211	NA	NA	NA	NA	173	NA	NA
chr11	85823851	85824320	Interval_3229	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	5.08846	5.51486	5.1033	4.40009	5.62582	4.36452	7.35322	5.65929	3.7944	6.75118	7.92706	10.7127	8.91903	7.07714	10.5466	85823869	85823851	85823853	85823915	85823933	85824320	85824306	85824184	85824122	85824182	163	181	79	41	137
chr11	85854695	85855228	Interval_3230	4	4	FALSE	TRUE	TRUE	TRUE	TRUE	NA	7.43533	6.64865	5.63884	5.86203	NA	12.2656	9.66215	7.00226	6.78949	NA	15.9028	13.159	10.5698	10.5892	NA	85854695	85854719	85854961	85854720	NA	85855190	85855228	85855169	85855054	NA	297	284	143	272
chr11	86069016	86069849	Interval_3231	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	5.10574	10.3864	8.67371	6.57284	6.66233	4.95943	28.3891	19.3738	14.6167	10.3479	8.59264	32.7447	23.3397	18.6886	14.4709	86069107	86069050	86069035	86069016	86069122	86069378	86069527	86069849	86069553	86069362	106	194	187	275	103
chr11	86219554	86219958	Interval_3232	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	5.67613	NA	NA	NA	NA	5.62923	NA	NA	NA	NA	8.874	NA	NA	NA	NA	86219554	NA	NA	NA	NA	86219958	NA	NA	NA	NA	118	NA	NA	NA
chr11	86244452	86245301	Interval_3233	6	5	TRUE	TRUE	TRUE	TRUE	TRUE	4.83271	5.21441	4.68543	4.2185;4.44775	5.38077	3.9928	6.82322	4.96595	3.76054;4.4009	5.40046	7.51037	10.15	8.17726	7.03893;7.74495	9.05739	86244745	86244465	86244464	86244537;86244988	86244452	86245167	86245250	86245301	86244756;86245296	86245272	31	718	783	197;222	291
chr11	86302013	86302496	Interval_3234	3	3	FALSE	TRUE	TRUE	FALSE	TRUE	NA	7.36915	10.5956	NA	4.8596	NA	11.2804	20.6951	NA	3.53805	NA	14.8645	24.7209	NA	6.98448	NA	86302088	86302013	NA	86302154	NA	86302496	86302487	NA	86302421	NA	92	182	NA	71
chr11	86575160	86575378	Interval_3235	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	3.99449	NA	NA	NA	NA	2.92529	NA	NA	NA	NA	6.10855	NA	NA	NA	NA	86575160	NA	NA	NA	NA	86575378	NA	NA	NA	NA	44	NA
chr11	86608331	86608622	Interval_3236	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	5.47077	NA	NA	NA	NA	5.61346	NA	NA	NA	NA	8.87013	NA	NA	NA	NA	86608331	NA	NA	NA	NA	86608622	NA	NA	NA	NA	30	NA	NA
chr11	86671956	86672536	Interval_3237	3	3	FALSE	TRUE	TRUE	TRUE	FALSE	NA	5.3312	3.79575	3.67331	NA	NA	5.72238	2.32157	3.06093	NA	NA	8.97408	5.29057	6.27126	NA	NA	86672184	86671956	86672267	NA	NA	86672536	86672459	86672534	NA	NA	161	296	240	NA
chr11	86806013	86806252	Interval_3238	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	4.23143	NA	NA	NA	NA	2.44628	NA	NA	NA	NA	5.74924	NA	NA	NA	NA	86806013	NA	NA	NA	NA	86806252	NA	NA	NA	NA	186	NA	NA	NA	NA
chr11	86967113	86967514	Interval_3239	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	4.24907	NA	NA	NA	NA	2.77359	NA	NA	NA	NA	5.77679	NA	NA	NA	NA	86967113	NA	NA	NA	NA	86967514	NA	NA	NA	NA	136	NA	NA	NA
chr11	87037363	87038105	Interval_3240	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	9.02297	8.82015	9.96571	8.7234	6.93202	15.6622	17.0812	24.6418	21.1986	9.20232	20.2542	20.9484	28.8389	25.6104	13.2271	87037607	87037363	87037546	87037439	87037556	87038061	87038089	87038003	87038105	87037933	269	433	291	360	233
chr11	87076333	87076550	Interval_3241	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	3.84658	NA	NA	NA	NA	2.28189	NA	NA	NA	NA	5.37291	NA	NA	NA	NA	87076333	NA	NA	NA	NA	87076550	NA	NA	NA	NA	205	NA
chr11	87550199	87550388	Interval_3242	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	3.53904	NA	NA	NA	NA	1.45112	NA	NA	NA	NA	4.28416	NA	NA	NA	NA	87550199	NA	NA	NA	NA	87550388	NA	NA	NA	NA	22	NA	NA	NA
chr11	88337456	88337904	Interval_3243	4	4	TRUE	TRUE	TRUE	TRUE	FALSE	5.08624	5.88475	6.40387	5.59528	NA	4.93002	7.98959	9.6412	7.968	NA	8.55943	11.3891	13.1373	11.6099	NA	88337543	88337598	88337456	88337659	NA	88337823	88337780	88337817	88337904	NA	144	130	312	68	NA
chr11	88485005	88485222	Interval_3244	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	4.28191	NA	NA	NA	NA	2.82011	NA	NA	NA	NA	5.82804	NA	NA	NA	NA	88485005	NA	NA	NA	NA	88485222	NA	NA	NA	NA	36	NA	NA	NA
