Geneid	Chr	Start	End	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	UVR.11_R1.mLb.clN.bam.raw	UVR.14_R1.mLb.clN.bam.raw	PDR.4_R1.mLb.clN.bam.raw	UVR.11_R1.mLb.clN.bam.pseudo	UVR.14_R1.mLb.clN.bam.pseudo	PDR.4_R1.mLb.clN.bam.pseudo
Interval_5256	chr14	102801570	102801814	+	245	3.47896989225898	1.62138993486495	3.52529787397444	0.459929910273648	0.645566530356255	1	11	0	2	9.69206213666793	0	1.58934730922941
Interval_5257	chr14	103333753	103334603	+	851	67.189958493235	0.157873234366249	0.573136062695343	0.275455070169207	0.782966639872484	1	71	58	75	62.5578556094021	70.6185995019752	59.600524096103
Interval_5258	chr14	103385041	103385669	+	629	49.150690181741	0.0134081969761408	0.668939653522147	0.0200439559914605	0.984008307788339	1	51	49	65	44.9359244518241	59.6605409585653	51.6537875499559
Interval_5259	chr14	103562332	103562601	+	270	8.04227747054175	1.04727381613462	1.81432304077506	0.577225660810239	0.563787024516895	1	5	10	5	4.40548278939451	12.1756206037888	3.97336827307353
Interval_5260	chr14	103562921	103563152	+	232	11.2256511636279	-0.316306913601698	1.46156189421628	-0.216417050043104	0.828662677156733	1	12	7	15	10.5731586945468	8.52293442265218	11.9201048192206
Interval_5261	chr14	103629057	103629595	+	539	17.2034609367565	-0.346844655600289	1.19578894172145	-0.290055078700573	0.771774101127782	1	20	9	23	17.6219311575781	10.9580585434099	18.2774940561382
Interval_5262	chr14	103715372	103715769	+	398	92.393978043818	-0.0569516391469136	0.514459184869253	-0.110701958137627	0.911852693157107	1	105	72	118	92.5151385772848	87.6644683472796	93.7714912445353
Interval_5263	chr14	103921321	103921684	+	364	18.340210439877	-0.0775925549100172	1.17214222988793	-0.0661972181630515	0.947220811502947	1	32	10	27	28.1950898521249	12.1756206037888	21.4561886745971
Interval_5264	chr14	104723744	104723973	+	230	8.0955809194411	-0.409973608594514	1.69165663946252	-0.242350367699188	0.808508688948809	1	12	6	15	10.5731586945468	7.3053723622733	11.9201048192206
Interval_5265	chr14	104752567	104753187	+	621	87.2079063018496	0.127811619188193	0.523195194275739	0.244290506844435	0.807005835234254	1	101	68	99	88.9907523457692	82.7942201057641	78.6726918068559
Interval_5266	chr14	104815803	104816378	+	576	32.4629164262751	0.549811066675877	0.849586513469887	0.647151358877315	0.517533988409351	1	34	29	28	29.9572829678827	35.3092997509876	22.2508623292118
Interval_5267	chr14	105006010	105006228	+	219	4.80328101527918	0.887799643039055	2.46128094476327	0.360706340707662	0.718318984197192	1	3	10	5	2.64328967363671	12.1756206037888	3.97336827307353
Interval_5268	chr14	105020932	105021482	+	551	47.7302117709756	0.142105903911426	0.671700345018584	0.211561457375006	0.832449181201104	1	60	43	60	52.8657934727342	52.355168596292	47.6804192768824
Interval_5269	chr14	105065403	105065643	+	241	36.5025245943375	-0.182449575765581	0.785243380282515	-0.232347804956903	0.816267885203514	1	35	30	48	30.8383795257616	36.5268618113665	38.1443354215059
Interval_5270	chr14	105253731	105253945	+	215	5.74491044135953	1.35156043958087	2.15054923649489	0.628472213816287	0.52969464353143	1	16	5	5	14.0975449260624	6.08781030189442	3.97336827307353
Interval_5271	chr14	105300894	105301436	+	543	37.0370075936614	-0.112665274774601	0.775749796994704	-0.145234037071066	0.884526093126382	1	39	31	49	34.3627657572772	37.7444238717454	38.9390090761206
Interval_5272	chr14	105481839	105482230	+	392	31.3201089249348	-0.0822034693677526	0.850166248016944	-0.0966910525553048	0.922971745562735	1	33	28	42	29.0761864100038	34.0917376906087	33.3762934938177
Interval_5273	chr14	105490740	105491633	+	894	144.985934364176	-0.1209063774894	0.508582526464628	-0.237732071390402	0.812088907294892	1	162	101	182	142.737642376382	122.973768098267	144.630605139877
Interval_5274	chr14	105575928	105576156	+	229	5.86921143587022	3.36894855211772	2.49331103057047	1.35119466075875	0.176633084481588	1	13	4	1	11.4542552524257	4.87024824151553	0.794673654614706
Interval_5275	chr14	105616483	105616683	+	201	7.63738287189157	-0.311132545398029	1.75065253847235	-0.177723756462564	0.858939927295082	1	8	9	14	7.04877246303122	10.9580585434099	11.1254311646059
Interval_5276	chr14	105616856	105617662	+	807	27.3987890594624	0.589601477709451	0.923390248680189	0.638518198077329	0.52313641175396	1	36	25	26	31.7194760836405	30.4390515094721	20.6615150199824
Interval_5277	chr14	105623012	105623421	+	410	12.5951144809933	3.05300671342524	1.70075875407821	1.7950851089871	0.0726401409111344	1	39	4	3	34.3627657572772	4.87024824151553	2.38402096384412
Interval_5278	chr14	105624314	105624534	+	221	6.46372580314277	-0.948165078892782	1.96699268763215	-0.482037927672308	0.629779003405445	1	7	3	12	6.16767590515232	3.65268618113665	9.53608385537648
Interval_5279	chr14	105680839	105681145	+	307	9.55256660832776	1.59143106540442	1.7184619721094	0.926078721108357	0.354405071436209	1	16	4	4	14.0975449260624	4.87024824151553	3.17869461845882
Interval_5280	chr14	105818159	105818355	+	197	5.11464244725715	0.396696695627506	2.31511808344065	0.17135052352835	0.863948155824885	1	5	5	5	4.40548278939451	6.08781030189442	3.97336827307353
Interval_5281	chr14	105986578	105987007	+	430	11.4698021749988	-0.639719541985055	1.44680002703646	-0.442161687883998	0.658372207704251	1	10	7	17	8.81096557878903	8.52293442265218	13.50945212845
Interval_5282	chr14	106184810	106185025	+	216	11.1619878745037	-1.04176405682936	1.44640236782735	-0.720244988532618	0.471374168805565	1	10	8	24	8.81096557878903	9.74049648303106	19.072167710753
Interval_5283	chr14	106260455	106260692	+	238	8.04268407653661	-0.795476298369298	1.71905832603174	-0.462739562889394	0.643551056423178	1	12	4	17	10.5731586945468	4.87024824151553	13.50945212845
Interval_5284	chr14	106261652	106261945	+	294	6.21466078942343	0.351710625916508	2.07939232990175	0.16914106148171	0.865685687803076	1	16	5	10	14.0975449260624	6.08781030189442	7.94673654614706
Interval_5285	chr14	106327788	106328086	+	299	5.5724540979422	1.3951934084995	2.3470247586811	0.594451934662812	0.552209881253751	1	4	4	2	3.52438623151561	4.87024824151553	1.58934730922941
Interval_5286	chr14	106507006	106507203	+	198	9.46137789803759	0.350786790538421	1.5931148312958	0.22018926925255	0.82572375345656	1	11	7	9	9.69206213666793	8.52293442265218	7.15206289153236
Interval_5287	chr14	106511107	106511316	+	210	10.3089867094735	-0.389352725015655	1.52994929752644	-0.254487338662233	0.799119084470293	1	7	10	15	6.16767590515232	12.1756206037888	11.9201048192206
Interval_5288	chr14	106627131	106627817	+	687	15.9975772149224	-0.550843065056531	1.23198189727255	-0.447119447352292	0.65478881825125	1	17	9	24	14.9786414839414	10.9580585434099	19.072167710753
Interval_5289	chr14	106872728	106873134	+	407	15.4989244702617	0.201538315712091	1.25556455990125	0.160516091444906	0.872474546836187	1	22	11	18	19.3841242733359	13.3931826641677	14.3041257830647
Interval_5290	chr15	17000414	17000886	+	473	20.7720172451366	-0.568486712813072	1.11289208810311	-0.510819259917679	0.60947762155805	1	10	15	25	8.81096557878903	18.2634309056832	19.8668413653677
Interval_5291	chr15	17009106	17009327	+	222	8.53448270793531	0.368379467787229	1.72085843840547	0.21406726989616	0.830494599000287	1	5	10	8	4.40548278939451	12.1756206037888	6.35738923691765
Interval_5292	chr15	18405750	18405968	+	219	3.3136259679857	3.16656954678043	3.61104295594488	0.876912732806816	0.380534039722046	1	12	3	1	10.5731586945468	3.65268618113665	0.794673654614706
Interval_5293	chr15	18418936	18419315	+	380	2.99572829678827	5.68321839240844	5.28850358756218	1.07463638783844	0.28253755388031	1	17	0	0	14.9786414839414	0	0
Interval_5294	chr15	18561275	18561560	+	286	4.75792141254608	6.34845806560632	5.95596053188863	1.06589995545072	0.286468869145935	1	27	0	0	23.7896070627304	0	0
Interval_5295	chr15	18910999	18911264	+	266	8.13266405966653	0.786641997179084	1.89155519949291	0.415870495024396	0.677504770749838	1	2	10	5	1.76219311575781	12.1756206037888	3.97336827307353
Interval_5296	chr15	19563599	19563845	+	247	8.65624346233642	0.145655130500623	1.68064956841264	0.0866659732273594	0.930937024047219	1	9	5	8	7.92986902091013	6.08781030189442	6.35738923691765
Interval_5297	chr15	19563970	19564297	+	328	14.5174083191994	0.174254346288314	1.32425239079284	0.131586959932907	0.895311000296728	1	12	9	12	10.5731586945468	10.9580585434099	9.53608385537648
Interval_5298	chr15	19640111	19640495	+	385	12.2649479726175	-0.0445267606357603	1.54342822512174	-0.0288492590138089	0.976984814198718	1	3	12	11	2.64328967363671	14.6107447245466	8.74141020076177
Interval_5299	chr15	19685311	19685743	+	433	6.25040836419379	2.60083354426481	3.99217759728774	0.651482425539334	0.514735118208701	1	30	2	3	26.4328967363671	2.43512412075777	2.38402096384412
Interval_5300	chr15	20013123	20013395	+	273	6.26966710959682	3.14398034043286	2.42821391292356	1.29477074639092	0.19539932636316	1	5	8	1	4.40548278939451	9.74049648303106	0.794673654614706
Interval_5301	chr15	20021966	20022275	+	310	6.81760109424912	3.73672344886161	2.34572054370493	1.59299600239664	0.111161087850372	1	17	5	1	14.9786414839414	6.08781030189442	0.794673654614706
Interval_5302	chr15	20027098	20027332	+	235	4.29473956555892	1.88297801487688	2.77426572380106	0.678730230749845	0.497308807773001	1	13	5	3	11.4542552524257	6.08781030189442	2.38402096384412
Interval_5303	chr15	20043196	20043571	+	376	7.59877339689183	1.81892603569653	1.83784768199238	0.989704453485863	0.322318597587694	1	22	7	5	19.3841242733359	8.52293442265218	3.97336827307353
Interval_5304	chr15	20065618	20065873	+	256	8.26882517556089	0.79788780636624	1.73351012378626	0.460272942983181	0.645320319628093	1	18	5	8	15.8597380418203	6.08781030189442	6.35738923691765
Interval_5305	chr15	20074045	20074241	+	197	5.3012387419416	-0.478470551929567	2.2263577521534	-0.214911799986671	0.829836084786878	1	10	3	11	8.81096557878903	3.65268618113665	8.74141020076177
Interval_5306	chr15	20105144	20105357	+	214	11.182740024385	2.2599742162991	1.6272267075634	1.38885024796771	0.16487829195614	1	26	6	4	22.9085105048515	7.3053723622733	3.17869461845882
Interval_5307	chr15	20122025	20122801	+	777	14.5084085190958	0.722301803049188	1.38828883518431	0.520282080171951	0.602866983859214	1	33	6	14	29.0761864100038	7.3053723622733	11.1254311646059
Interval_5308	chr15	20143080	20143425	+	346	7.46609894127148	2.52579002962302	1.91484188126394	1.31905931990364	0.187149281715535	1	20	8	3	17.6219311575781	9.74049648303106	2.38402096384412
Interval_5309	chr15	20180346	20180797	+	452	8.21653467009424	1.73978040661227	1.79944608648317	0.966842196429728	0.333622926582307	1	23	5	5	20.2652208312148	6.08781030189442	3.97336827307353
Interval_5310	chr15	20227351	20227618	+	268	13.6196578311336	0.282975377591283	1.36382485851466	0.207486596115773	0.835629859661245	1	26	8	17	22.9085105048515	9.74049648303106	13.50945212845
Interval_5311	chr15	20255563	20255759	+	197	11.4008314781554	0.474034044731386	1.5041304184501	0.315154882127738	0.752644060088858	1	29	6	15	25.5518001784882	7.3053723622733	11.9201048192206
Interval_5312	chr15	20289709	20289921	+	213	10.3652683314675	1.38445226630752	1.52655518818342	0.9069126861735	0.364452971954971	1	17	15	8	14.9786414839414	18.2634309056832	6.35738923691765
Interval_5313	chr15	20300838	20301200	+	363	24.003457945969	2.27198670674648	1.18655277896389	1.91477930609239	0.0555206546469641	1	80	11	11	70.4877246303122	13.3931826641677	8.74141020076177
Interval_5314	chr15	20301822	20302031	+	210	14.8758899993592	1.314418515207	1.32769386935482	0.990001193457142	0.322173535683187	1	25	11	9	22.0274139469726	13.3931826641677	7.15206289153236
Interval_5315	chr15	20329965	20330226	+	262	4.06911201951437	3.38732632136539	3.055509255651	1.10859632157904	0.2676043656933	1	16	2	1	14.0975449260624	2.43512412075777	0.794673654614706
Interval_5316	chr15	20341412	20341653	+	242	59.5012489135347	1.60312664210177	0.647388513046277	2.47629763240358	0.0132752859095077	1	126	55	37	111.018166292742	66.9659133208386	29.4029252207441
Interval_5317	chr15	20409471	20409853	+	383	11.7047466678966	1.37006619020412	1.5401749516011	0.889552312729051	0.373706321793582	1	38	6	10	33.4816691993983	7.3053723622733	7.94673654614706
Interval_5318	chr15	20421689	20422271	+	583	21.1303217419376	2.37492514344046	1.18955670520625	1.99647913634237	0.0458817945138885	1	63	15	9	55.5090831463709	18.2634309056832	7.15206289153236
Interval_5319	chr15	20439045	20439370	+	326	7.52852739822792	3.834181514677	2.28815204421869	1.67566728109898	0.0938033820483876	1	20	4	1	17.6219311575781	4.87024824151553	0.794673654614706
Interval_5320	chr15	20550390	20550588	+	199	5.45085574732649	0.61703606340392	2.18283305158256	0.28267670903946	0.777424671853846	1	7	9	7	6.16767590515232	10.9580585434099	5.56271558230294
Interval_5321	chr15	20592571	20593110	+	540	8.63462300742144	1.89328546428356	1.74852518500681	1.08278993091894	0.278901675863342	1	25	6	5	22.0274139469726	7.3053723622733	3.97336827307353
Interval_5322	chr15	20612420	20612784	+	365	10.2153668104026	-0.0271369724708088	1.576238646717	-0.017216284175832	0.986264071220952	1	19	4	14	16.7408345996992	4.87024824151553	11.1254311646059
Interval_5323	chr15	20629255	20629797	+	543	11.1872163229023	1.80150829144138	1.55489640462224	1.15860341955003	0.246617874390225	1	30	10	7	26.4328967363671	12.1756206037888	5.56271558230294
Interval_5324	chr15	20646042	20646354	+	313	24.0013523136315	1.35149668544474	1.14243319373391	1.18299843952147	0.236809765863408	1	56	9	15	49.3414072412186	10.9580585434099	11.9201048192206
Interval_5325	chr15	20729995	20730581	+	587	7.62685068495423	4.30957095850498	2.30604790974576	1.86881241291302	0.0616489172860835	1	30	4	1	26.4328967363671	4.87024824151553	0.794673654614706
Interval_5326	chr15	20738038	20738332	+	295	3.14862602276243	5.15401294387976	4.02898939164805	1.27923219519114	0.200815301623918	1	9	2	0	7.92986902091013	2.43512412075777	0
Interval_5327	chr15	20762257	20762719	+	463	11.7948567415626	2.82291643687055	1.63226994127149	1.72944215015783	0.0837299917113106	1	27	8	3	23.7896070627304	9.74049648303106	2.38402096384412
Interval_5328	chr15	21017361	21017616	+	256	8.19443991643923	1.11782806804227	1.8184408946193	0.614717845023109	0.53874107280271	1	23	3	7	20.2652208312148	3.65268618113665	5.56271558230294
Interval_5329	chr15	21024380	21025004	+	625	14.752935822766	0.59777907986052	1.37832220576941	0.433700536317504	0.664505917110674	1	35	6	16	30.8383795257616	7.3053723622733	12.7147784738353
Interval_5330	chr15	21052861	21053284	+	424	9.61672523539924	1.86561645228529	1.65710553424732	1.12582838795036	0.260238165712102	1	23	7	5	20.2652208312148	8.52293442265218	3.97336827307353
Interval_5331	chr15	21110323	21110703	+	381	32.3537411304073	3.17950999392552	0.991906985400966	3.20545176183052	0.00134850647729528	1	47	37	6	41.4115382203084	45.0497962340187	4.76804192768824
Interval_5332	chr15	21112537	21112752	+	216	8.30363038267256	1.01880786601519	1.80019257938207	0.565943820502199	0.571431971461214	1	9	4	4	7.92986902091013	4.87024824151553	3.17869461845882
Interval_5333	chr15	21149222	21149464	+	243	8.40044642567007	1.62212383389829	1.79835828054741	0.902002593946142	0.367055489800218	1	22	4	5	19.3841242733359	4.87024824151553	3.97336827307353
Interval_5334	chr15	21260932	21261418	+	487	21.6658921567916	1.20084738570067	1.09556953643288	1.09609417363919	0.273037564128095	1	48	16	17	42.2926347781873	19.4809929660621	13.50945212845
Interval_5335	chr15	21262441	21262713	+	273	17.2331756104758	0.844719086773913	1.25656727094353	0.672243425646153	0.501428739516768	1	39	9	16	34.3627657572772	10.9580585434099	12.7147784738353
Interval_5336	chr15	21285780	21286296	+	517	11.9570228342699	1.26587046141621	1.44449453965932	0.876341465239983	0.380844429483308	1	28	11	10	24.6707036206093	13.3931826641677	7.94673654614706
Interval_5337	chr15	21327687	21327921	+	235	5.69527216175221	0.411206449123203	2.49411509207372	0.164870679155912	0.869045771183392	1	19	0	8	16.7408345996992	0	6.35738923691765
Interval_5338	chr15	21331886	21332392	+	507	6.59266661804108	1.71519171355863	2.03795795520094	0.841622718065111	0.399999168797947	1	18	4	4	15.8597380418203	4.87024824151553	3.17869461845882
Interval_5339	chr15	21425651	21425916	+	266	4.59006135361702	3.36078086412735	2.92557204298945	1.14876024748076	0.250654855331712	1	17	1	1	14.9786414839414	1.21756206037888	0.794673654614706
Interval_5340	chr15	21441561	21441823	+	263	6.30336567830711	0.907326640390219	2.0350055982568	0.445859530395121	0.655698716931865	1	18	4	7	15.8597380418203	4.87024824151553	5.56271558230294
Interval_5341	chr15	21452030	21452382	+	353	5.21328755574138	2.60354109470877	2.49700352400177	1.04266616754159	0.297102932394506	1	19	2	2	16.7408345996992	2.43512412075777	1.58934730922941
Interval_5342	chr15	21515280	21515600	+	321	5.05246928879034	2.53558223220838	2.53839007859118	0.998893847558545	0.317846116947128	1	18	2	2	15.8597380418203	2.43512412075777	1.58934730922941
Interval_5343	chr15	21545235	21545450	+	216	3.09446208583287	1.96373801314153	4.12781297063146	0.475733282276383	0.634264406581365	1	14	0	2	12.3353518103046	0	1.58934730922941
Interval_5344	chr15	22195413	22195629	+	217	3.68915807976205	3.04039021714599	3.37663620613398	0.900419835463124	0.367896868857124	1	12	2	1	10.5731586945468	2.43512412075777	0.794673654614706
