Geneid	Chr	Start	End	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	UBR.18_R1.mLb.clN.bam.raw	PDR.4_R1.mLb.clN.bam.raw	UBR.18_R1.mLb.clN.bam.pseudo	PDR.4_R1.mLb.clN.bam.pseudo
Interval_1517	chr1	199960189	199960382	+	194	5.50454865933691	1.2099011066076	2.55233934684584	0.474036145743231	0.635474131806582	1	10	4	7.35303043253305	3.17869461845882
Interval_1518	chr1	200129510	200129913	+	404	13.2623221409431	-0.978755879961507	1.55810284595532	-0.628171550101624	0.529891565364697	1	17	31	12.5001517353062	24.6348832930559
Interval_1519	chr1	200154136	200154548	+	413	18.4528137167895	0.0192209501217709	1.30828044959147	0.0146917659189763	0.988278088495667	1	23	21	16.911969994826	16.6881467469088
Interval_1520	chr1	200302363	200302561	+	199	12.5739224715448	-0.346488389054966	1.59444892294644	-0.217309180663296	0.82796740290996	1	17	20	12.5001517353062	15.8934730922941
Interval_1521	chr1	200409644	200410342	+	699	41.6873212636392	0.106616690703947	0.847579834249938	0.125789555621385	0.89989850950749	1	64	55	47.0593947682115	43.7070510038088
Interval_1522	chr1	200620431	200621058	+	628	35.986041454187	-0.274294874123452	0.916309836653439	-0.299347298426083	0.764675069188345	1	42	47	30.8827278166388	37.3496617668912
Interval_1523	chr1	200669505	200669953	+	449	26.9448644668045	0.0348178057641766	1.07035274601457	0.0325292814857716	0.974049965132046	1	31	28	22.7943943408525	22.2508623292118
Interval_1524	chr1	201114272	201114746	+	475	30.0646697136324	0.347407872095092	1.01660635146975	0.341732934869853	0.732551884210339	1	44	32	32.3533339031454	25.4295569476706
Interval_1525	chr1	201154258	201154785	+	528	29.6581467887772	0.0172594475563215	1.03486526989411	0.0166779657781805	0.986693525478906	1	35	32	25.7356065138657	25.4295569476706
Interval_1526	chr1	201170813	201171331	+	519	23.0072900771834	0.103705075602997	1.15057704688428	0.0901330996336373	0.928181446553434	1	36	31	26.470909557119	24.6348832930559
Interval_1527	chr1	201206277	201206461	+	185	5.26270179087759	0.98750900336199	2.55744828805242	0.38613058491752	0.699399959544335	1	15	7	11.0295456487996	5.56271558230294
Interval_1528	chr1	201828832	201829405	+	574	33.7064352011673	0.216599100584897	0.931707786401204	0.23247535734517	0.816168824954219	1	54	43	39.7063643356785	34.1709671484324
Interval_1529	chr1	201845598	201845922	+	325	4.08175677977959	-0.527057545412238	3.44539284325501	-0.152974586466693	0.878418316445835	1	3	4	2.20590912975991	3.17869461845882
Interval_1530	chr1	201955220	201955754	+	535	48.4844629903365	-0.0488297189287814	0.763965160447442	-0.0639161593444689	0.949036985291931	1	70	67	51.4712130277313	53.2431348591853
Interval_1531	chr1	201982623	201983029	+	407	12.0424296764628	-0.986491360749501	1.62456642305459	-0.607233626615679	0.543695879230768	1	12	22	8.82363651903966	17.4828204015235
Interval_1532	chr1	202197677	202197967	+	291	20.0229839228576	1.04844025166216	1.25406384963706	0.836034187546025	0.403135670436436	1	38	17	27.9415156436256	13.50945212845
Interval_1533	chr1	202203524	202203766	+	243	8.10123347568711	0.887974602751051	2.009546781379	0.441878044830438	0.658577458876066	1	14	7	10.2942426055463	5.56271558230294
Interval_1534	chr1	202341759	202342160	+	402	48.6511485321243	0.205166552838886	0.788278401123274	0.260271691507124	0.79465420720931	1	76	61	55.8830312872512	48.4750929314971
Interval_1535	chr1	202348451	202348876	+	426	60.6154066761176	-0.00768689819158733	0.732430601803327	-0.0104950532824015	0.99162631274301	1	86	80	63.2360617197842	63.5738923691765
Interval_1536	chr1	202629311	202629501	+	191	11.4421769769923	0.0896102004578676	1.63189167479139	0.0549118558799699	0.956208686505021	1	23	20	16.911969994826	15.8934730922941
Interval_1537	chr1	202810807	202811024	+	218	14.9657509827773	-0.504340447102964	1.4645885475059	-0.34435640505439	0.730578269951787	1	16	21	11.7648486920529	16.6881467469088
Interval_1538	chr1	202873473	202873672	+	200	4.71550833809699	-1.52705503512059	2.83663032092508	-0.538334172012441	0.590346363716095	1	3	8	2.20590912975991	6.35738923691765
Interval_1539	chr1	202888636	202889279	+	644	51.2496485233187	0.719853473959165	0.75511551515456	0.95330245440901	0.340436848286143	1	89	50	65.4419708495441	39.7336827307353
Interval_1540	chr1	202926847	202927470	+	624	31.3941390926025	-0.0318531976292136	0.979678133964713	-0.0325139415945777	0.97406219812354	1	37	35	27.2062126003723	27.8135779115147
Interval_1541	chr1	202958007	202958495	+	489	35.0253457926103	-0.683929593213361	0.955231256508629	-0.715983264317715	0.474001682814034	1	37	55	27.2062126003723	43.7070510038088
Interval_1542	chr1	202967035	202967259	+	225	8.75174494927368	-0.490534306701697	1.88132964812735	-0.260738094033636	0.794294487086879	1	10	13	7.35303043253305	10.3307575099912
Interval_1543	chr1	203006990	203007765	+	776	32.0557397906134	0.449855124743715	0.958523758034069	0.469320787276434	0.638840358963585	1	62	42	45.5887886817049	33.3762934938177
Interval_1544	chr1	203069122	203069331	+	210	4.14351943592811	0.88797242028349	3.04805769184119	0.291324020099865	0.770803518375295	1	10	5	7.35303043253305	3.97336827307353
Interval_1545	chr1	203267551	203267736	+	186	5.30520959794651	6.13798775269462	3.29355421996709	1.86363646770508	0.0623727728233678	1	14	0	10.2942426055463	0
Interval_1546	chr1	203287366	203287660	+	295	20.4167379387248	0.44985498296661	1.24802830668434	0.360452547876698	0.718508736240622	1	31	21	22.7943943408525	16.6881467469088
Interval_1547	chr1	203289614	203289820	+	207	19.026336123877	-0.343348824477535	1.28254320824673	-0.26770936235895	0.788923042666541	1	23	27	16.911969994826	21.4561886745971
Interval_1548	chr1	203290377	203290883	+	507	28.2158781200132	-0.394423079226427	1.03179739135363	-0.382267955445183	0.702262620910812	1	37	45	27.2062126003723	35.7603144576618
Interval_1549	chr1	203305235	203305749	+	515	42.4203786195122	0.160994874483439	0.838860119729707	0.19192100172233	0.84780408624525	1	58	48	42.6475765086917	38.1443354215059
Interval_1550	chr1	203327379	203328164	+	786	52.8434891177669	-0.196912405168599	0.731720920231246	-0.269108617403435	0.787846099245819	1	66	70	48.5300008547181	55.6271558230294
Interval_1551	chr1	203487511	203487763	+	253	11.2034424760614	-0.112023400383121	1.68615960527391	-0.0664370087106457	0.947029906585602	1	12	12	8.82363651903966	9.53608385537648
Interval_1552	chr1	203538220	203538501	+	282	4.95401884594879	-2.61451458526577	2.73566268953792	-0.955715262435146	0.339216109459942	1	3	17	2.20590912975991	13.50945212845
Interval_1553	chr1	203625760	203626087	+	328	13.7162689422851	-1.17091591433253	1.54914529257368	-0.755846414113436	0.449741284993241	1	12	25	8.82363651903966	19.8668413653677
Interval_1554	chr1	203674030	203674256	+	227	11.3750655031489	1.34740615996419	1.68327465477432	0.800467206075075	0.423440156451089	1	22	8	16.1766669515727	6.35738923691765
Interval_1555	chr1	203764967	203765315	+	349	15.0097063410511	0.0192209504199177	1.48540964164653	0.0129398314653538	0.989675796368006	1	23	21	16.911969994826	16.6881467469088
Interval_1556	chr1	203795397	203795697	+	301	48.0333621456293	-0.136685573368452	0.776514956383654	-0.176024392376185	0.860274779297291	1	58	59	42.6475765086917	46.8857456222677
Interval_1557	chr1	203861207	203861761	+	555	44.2979081475349	0.231930765063039	0.810331809669139	0.28621703146238	0.774711899938079	1	66	52	48.5300008547181	41.3230300399647
Interval_1558	chr1	204379371	204379621	+	251	4.30431554558706	0.887972335893602	3.1317857996851	0.28353546273276	0.776766401160054	1	4	2	2.94121217301322	1.58934730922941
Interval_1559	chr1	204411583	204412034	+	452	39.4526903047084	0.396123197804042	0.858084069916763	0.461636815892023	0.644341788552623	1	64	45	47.0593947682115	35.7603144576618
Interval_1560	chr1	204494308	204494903	+	596	27.7461773599081	0.250546375752519	1.05189754693843	0.238185150713338	0.811737493755464	1	36	28	26.470909557119	22.2508623292118
Interval_1561	chr1	204506614	204507308	+	695	25.1631148893396	-0.0662198304248048	1.10254290692698	-0.0600610008089149	0.952107050707182	1	32	31	23.5296973841058	24.6348832930559
Interval_1562	chr1	204516243	204516872	+	630	32.8108323265253	-0.418684706971658	0.953134646843915	-0.439271312146752	0.660464958470578	1	38	47	27.9415156436256	37.3496617668912
Interval_1563	chr1	204695925	204696293	+	369	4.80566600016809	4.13588125005927	3.32863554538896	1.24251549731498	0.214046426241535	1	19	1	13.9707578218128	0.794673654614706
Interval_1564	chr1	204807098	204807427	+	330	17.3667811299004	0.887975616243103	1.34946784516269	0.658019099474021	0.510525858406977	1	32	16	23.5296973841058	12.7147784738353
Interval_1565	chr1	204861218	204861486	+	269	3.93604399688521	-6.01409709204968	3.86021042175426	-1.55797131113816	0.119240049043301	1	0	11	0	8.74141020076177
Interval_1566	chr1	205121762	205122433	+	672	48.6537455087574	0.433944682281435	0.768987360995412	0.564306650917796	0.572545455855909	1	73	50	53.6771221574913	39.7336827307353
Interval_1567	chr1	205211244	205212078	+	835	35.3253356104075	-0.304668510984493	0.919283670147396	-0.331419474617278	0.740327656705192	1	42	48	30.8827278166388	38.1443354215059
Interval_1568	chr1	205284824	205285053	+	230	25.3326142306952	0.15927836168585	1.0999555075767	0.144804367620973	0.884865333711967	1	35	29	25.7356065138657	23.0455359838265
Interval_1569	chr1	205288266	205288583	+	318	35.2542351243809	-0.239779011208741	0.906207266816799	-0.264596213238285	0.791320537593458	1	54	59	39.7063643356785	46.8857456222677
Interval_1570	chr1	205591891	205592094	+	204	15.5058966429125	0.177482881809348	1.42838630655433	0.124254118787716	0.901114073600968	1	22	18	16.1766669515727	14.3041257830647
Interval_1571	chr1	205631941	205632282	+	342	36.9862041227932	0.322379127977879	0.90042792586133	0.358028797995684	0.720321762439269	1	50	37	36.7651521626652	29.4029252207441
Interval_1572	chr1	205749180	205749839	+	660	49.9952916758636	-0.21699305575021	0.766396228465909	-0.283134294886294	0.777073893207172	1	53	57	38.9710612924252	45.2963983130383
Interval_1573	chr1	205750190	205750448	+	259	45.7729409446001	0.0117118051892584	0.784040327684769	0.0149377586531075	0.988081836229158	1	73	67	53.6771221574913	53.2431348591853
Interval_1574	chr1	205774896	205775646	+	751	40.8624677846836	-0.0604932368138726	0.877521917961738	-0.0689364397351841	0.945040212785268	1	57	55	41.9122734654384	43.7070510038088
Interval_1575	chr1	205813029	205813430	+	402	38.5459446915473	-0.246953041483045	0.89160953387242	-0.276974428941427	0.781799741050807	1	51	56	37.5004552059185	44.5017246584235
Interval_1576	chr1	205850086	205850358	+	273	18.0909575912593	0.45187695668622	1.31559826295865	0.34347640112415	0.731240091361963	1	34	23	25.0003034706124	18.2774940561382
Interval_1577	chr1	206202945	206203751	+	807	156.570087433218	-0.0862604497561307	0.580948733063618	-0.148482034380622	0.881962363278658	1	226	222	166.178487775247	176.417551324465
Interval_1578	chr1	206551899	206552242	+	344	28.6396614314009	-0.147647392431463	1.02717688338793	-0.143740961093749	0.885705024772828	1	40	41	29.4121217301322	32.581619839203
Interval_1579	chr1	206557110	206557356	+	247	17.8167529713398	0.373402921054028	1.34507028010729	0.277608483791823	0.781312918920177	1	28	20	20.5884852110925	15.8934730922941
Interval_1580	chr1	206575351	206575643	+	293	13.0553815820952	0.128984368468447	1.71045552412769	0.0754093670656696	0.939889006591593	1	26	22	19.1178791245859	17.4828204015235
Interval_1581	chr1	206612209	206612633	+	425	36.6914100447857	0.266487953197624	0.896774774365076	0.297162633043843	0.766342348473911	1	52	40	38.2357582491719	31.7869461845882
Interval_1582	chr1	206635329	206635709	+	381	20.9442517213985	0.250546320769428	1.24734638476737	0.200863468102451	0.840805333726954	1	27	21	19.8531821678392	16.6881467469088
Interval_1583	chr1	206803231	206803588	+	358	30.7836111809618	-0.441330966876531	1.00866686425184	-0.437538876826177	0.661720588109739	1	39	49	28.6768186868789	38.9390090761206
Interval_1584	chr1	206829491	206829761	+	271	4.62224142613604	0.887971641019931	3.08474401479283	0.287859101682889	0.773454594495014	1	4	2	2.94121217301322	1.58934730922941
Interval_1585	chr1	207052943	207053320	+	378	26.8914237572247	0.117458213780988	1.08900991900642	0.107857799760129	0.914108492682971	1	34	29	25.0003034706124	23.0455359838265
Interval_1586	chr1	207321009	207321832	+	824	140.160695917982	-0.192193876914994	0.580811519456866	-0.330905759401466	0.740715671455509	1	210	222	154.413639083194	176.417551324465
Interval_1587	chr1	207335793	207335994	+	202	8.69010245685798	0.566047427174271	1.87659942729948	0.301634658382498	0.762930584281001	1	16	10	11.7648486920529	7.94673654614706
Interval_1588	chr1	207751839	207752364	+	526	45.8604905690261	0.0348178151603856	0.794295799676988	0.0438348222092384	0.965036069642087	1	62	56	45.5887886817049	44.5017246584235
Interval_1589	chr1	207812026	207812201	+	176	4.49467480842996	0.887972627670693	2.94761544104439	0.301251179277331	0.763222965898977	1	10	5	7.35303043253305	3.97336827307353
Interval_1590	chr1	207824071	207824246	+	176	9.41328112357008	1.20990226629912	1.85217475522232	0.653233320931369	0.513605871832776	1	15	6	11.0295456487996	4.76804192768824
Interval_1591	chr1	207825851	207826150	+	300	36.5647945736444	-0.2819484417787	0.903550705829793	-0.312044957698049	0.75500635662847	1	40	45	29.4121217301322	35.7603144576618
Interval_1592	chr1	207883123	207883575	+	453	11.0372520646466	-0.740053727931628	1.69485263585556	-0.436647831366205	0.662366768539589	1	11	17	8.08833347578635	13.50945212845
Interval_1593	chr1	207959069	207959349	+	281	6.86571698134174	0.887974317805729	2.36914167663428	0.374808449221673	0.707802930035613	1	6	3	4.41181825951983	2.38402096384412
Interval_1594	chr1	207963574	207963895	+	322	18.3989060861883	-0.179137598415421	1.32417527626773	-0.135282391708998	0.892388606470736	1	21	22	15.4413639083194	17.4828204015235
Interval_1595	chr1	208101839	208102019	+	181	3.75482995122977	1.34740129817947	3.29782325899017	0.408572925946329	0.682853102692476	1	11	4	8.08833347578635	3.17869461845882
Interval_1596	chr1	208496678	208496937	+	260	6.28426408489446	-1.24952383983599	2.31686882791734	-0.539315745794381	0.589669005920974	1	5	11	3.67651521626652	8.74141020076177
Interval_1597	chr1	208988864	208989143	+	280	8.85467769130003	2.20990088212927	1.9329169981926	1.14329838487409	0.252914725374536	1	20	4	14.7060608650661	3.17869461845882
Interval_1598	chr1	209747692	209748038	+	347	30.3511811668266	0.122441630092596	0.995135131316332	0.123040204530448	0.902075261214624	1	40	34	29.4121217301322	27.0189042569
Interval_1599	chr1	209755994	209756445	+	452	28.848510779628	-1.20317077416509	1.03823325840099	-1.15886364112253	0.246511771379536	1	23	49	16.911969994826	38.9390090761206
Interval_1600	chr1	209768447	209768796	+	350	16.6836293832716	-0.9933781672069	1.36825640059016	-0.726017555465797	0.467828008464609	1	19	35	13.9707578218128	27.8135779115147
Interval_1601	chr1	209784331	209784911	+	581	41.8433837606136	0.145774141816998	0.836371486789375	0.174293533578708	0.861634780923195	1	55	46	40.4416673789318	36.5549881122765
Interval_1602	chr1	209827601	209828343	+	743	46.0530301438783	-0.375057847092691	0.796832007305984	-0.470686222006476	0.637864824898489	1	55	66	40.4416673789318	52.4484612045706
Interval_1603	chr1	210328885	210329142	+	258	9.67667087878795	0.177482792139822	1.81404066925025	0.0978383754831563	0.922060634320788	1	11	9	8.08833347578635	7.15206289153236
Interval_1604	chr1	210650926	210651114	+	189	3.0311709851102	-2.43392890818316	4.3346761215519	-0.561501906931807	0.57445543070516	1	2	10	1.47060608650661	7.94673654614706
Interval_1605	chr1	211134027	211134365	+	339	16.4432191827671	-0.34334878514642	1.37643238764511	-0.249448347937993	0.803013990559468	1	23	27	16.911969994826	21.4561886745971
Interval_1606	chr1	211258968	211259596	+	629	45.4673936425766	0.225011359318882	0.792073384832646	0.284078929588606	0.776349893815413	1	72	57	52.941819114238	45.2963983130383
Interval_1607	chr1	211323421	211323651	+	231	8.97340275739818	0.0806214063635144	1.8308739854205	0.0440343830353775	0.964876996739522	1	16	14	11.7648486920529	11.1254311646059
Interval_1608	chr1	211382771	211383214	+	444	17.7769913440652	0.151010710939737	1.3320858529064	0.113364097824668	0.909741901966283	1	24	20	17.6472730380793	15.8934730922941
Interval_1609	chr1	211578882	211579677	+	796	91.6401927537635	0.0692167410986543	0.623734442823325	0.110971490984762	0.91163895397013	1	144	127	105.883638228476	100.923554136068
Interval_1610	chr1	211675633	211675925	+	293	19.2686318085713	-0.326148099913665	1.27747554878074	-0.255306726007359	0.798486205443119	1	25	29	18.3825760813326	23.0455359838265
Interval_1611	chr1	211680880	211681330	+	451	28.6681774311331	0.194637666291067	1.06673384368078	0.182461321016559	0.855220706146393	1	47	38	34.5592430329053	30.1975988753588
Interval_1612	chr1	211830575	211830824	+	250	12.3973420164556	-0.304668229923724	1.62109103165982	-0.18794023529436	0.850923501486496	1	14	16	10.2942426055463	12.7147784738353
Interval_1613	chr1	212035036	212035780	+	745	69.9272917688851	0.123354475744945	0.644286183872459	0.19145913544743	0.848165893454385	1	93	79	68.3831830225574	62.7792187145618
