Geneid	Chr	Start	End	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	UVR.11_R1.mLb.clN.bam.raw	UVR.14_R1.mLb.clN.bam.raw	DME.4_R1.mLb.clN.bam.raw	UVR.11_R1.mLb.clN.bam.pseudo	UVR.14_R1.mLb.clN.bam.pseudo	DME.4_R1.mLb.clN.bam.pseudo
Interval_4427	chr13	30148096	30148787	+	692	35.9440298739963	-1.03703530715273	0.840387832213419	-1.23399609965958	0.217204357630333	1	19	25	31	16.7408345996992	30.4390515094721	47.9759505985398
Interval_4428	chr13	30191402	30191639	+	238	3.85651663843828	3.87872577716545	3.54648835215568	1.09368067564858	0.274095052464881	1	4	4	0	3.52438623151561	4.87024824151553	0
Interval_4429	chr13	30306854	30307682	+	829	44.8629116764289	-0.120301294531462	0.728082210656162	-0.165230372024945	0.868762660386392	1	42	40	30	37.0060554309139	48.7024824151553	46.4283392889094
Interval_4430	chr13	30371862	30372302	+	441	13.1888871983093	-0.851074069507778	1.40027591403172	-0.607790265460853	0.543326586405523	1	13	6	11	11.4542552524257	7.3053723622733	17.0237244059335
Interval_4431	chr13	30376849	30377036	+	188	12.5097033732645	0.566597992922821	1.45803299569118	0.388604369446541	0.697568834007115	1	16	11	6	14.0975449260624	13.3931826641677	9.28566785778189
Interval_4432	chr13	30395323	30395639	+	317	13.5690348174451	-0.82527227220541	1.35571474894868	-0.608735925345199	0.542699490429088	1	12	10	13	10.5731586945468	12.1756206037888	20.1189470251941
Interval_4433	chr13	30408394	30408862	+	469	27.0264711450071	0.126280399490558	0.970736821165119	0.130087163417775	0.896497465927067	1	40	18	17	35.2438623151561	21.9161170868199	26.3093922637154
Interval_4434	chr13	30465705	30466290	+	586	66.4666697159632	-0.484542911858428	0.593822004382357	-0.815973319079694	0.414515395792577	1	56	45	47	49.3414072412186	54.7902927170497	72.7377315526248
Interval_4435	chr13	30617336	30618002	+	667	80.4949782243071	0.228230147554157	0.552944538757691	0.412754139984682	0.679786754262176	1	98	69	47	86.3474626721325	84.0117821661429	72.7377315526248
Interval_4436	chr13	30673888	30674530	+	643	48.9540195028345	0.207609115942506	0.701654077051022	0.295885284120438	0.767317689725958	1	49	47	28	43.1737313360662	57.2254168378075	43.3331166696488
Interval_4437	chr13	30690604	30690943	+	340	5.0792046415178	-0.150761350662562	2.39460920372573	-0.0629586449546736	0.949799435500994	1	4	4	3	3.52438623151561	4.87024824151553	4.64283392889094
Interval_4438	chr13	30713099	30713315	+	217	8.03001500324327	1.08732384775423	1.84747794363299	0.588544968291235	0.556166559665783	1	10	9	3	8.81096557878903	10.9580585434099	4.64283392889094
Interval_4439	chr13	30737908	30738191	+	284	7.79807004046775	0.1079759797987	1.82558628220878	0.0591459197798421	0.952835883939851	1	17	4	6	14.9786414839414	4.87024824151553	9.28566785778189
Interval_4440	chr13	30740211	30740410	+	200	12.6238765208506	0.0471577291991625	1.46101514067076	0.0322773720041753	0.974250854325538	1	9	12	7	7.92986902091013	14.6107447245466	10.8332791674122
Interval_4441	chr13	30744236	30744637	+	402	40.8227545758909	-0.240583864494039	0.781754774130913	-0.307748506891435	0.758273706592496	1	31	36	27	27.313993294246	43.8322341736398	41.7855053600185
Interval_4442	chr13	31161466	31162699	+	1234	128.733128930917	-0.192511574972948	0.518201825237968	-0.371499222112048	0.710265735228452	1	120	98	83	105.731586945468	119.321081917131	128.451738699316
Interval_4443	chr13	31199652	31200155	+	504	34.6849892898236	-0.340848705020916	0.820396221959964	-0.415468399167676	0.677799043955533	1	43	27	29	37.8871519887928	32.8741756302298	44.8807279792791
Interval_4444	chr13	31200544	31200802	+	259	8.43265681188466	0.901027433082478	1.81163474066564	0.497356013801887	0.618938018137806	1	10	7	3	8.81096557878903	8.52293442265218	4.64283392889094
Interval_4445	chr13	31297711	31297940	+	230	3.81674685476022	0.379022695809087	3.29962975184622	0.114868250171709	0.908549551168604	1	0	10	3	0	12.1756206037888	4.64283392889094
Interval_4446	chr13	31742278	31742595	+	318	7.31595827834167	2.60486271202936	2.27018032856626	1.14742546186825	0.251205822949512	1	13	6	1	11.4542552524257	7.3053723622733	1.54761130963031
Interval_4447	chr13	31807177	31807393	+	217	10.7847316446717	-0.983414243179287	1.54969631922014	-0.634585131927123	0.525699027635366	1	6	6	8	5.28657934727342	7.3053723622733	12.3808904770425
Interval_4448	chr13	31846413	31846817	+	405	18.3839155438818	-0.680141824778217	1.16824758738193	-0.582189796173625	0.560438845649372	1	15	13	15	13.2164483681835	15.8283067849255	23.2141696444547
Interval_4449	chr13	32031153	32031626	+	474	12.7929371505364	0.643035501417988	1.48079835307247	0.434249200833976	0.664107488348421	1	23	7	6	20.2652208312148	8.52293442265218	9.28566785778189
Interval_4450	chr13	32314945	32315871	+	927	53.4490797002902	-0.20925544782525	0.659731555411549	-0.317182717893058	0.751104962540687	1	67	37	39	59.0334693778865	45.0497962340187	60.3568410755823
Interval_4451	chr13	32426243	32426735	+	493	19.8208462566214	-0.347136638260342	1.14605456178792	-0.302897130585812	0.761968258161037	1	14	16	13	12.3353518103046	19.4809929660621	20.1189470251941
Interval_4452	chr13	32428180	32428435	+	256	17.973858636776	-0.267193286896212	1.21679393010194	-0.219587951818454	0.826192075461529	1	12	19	13	10.5731586945468	23.1336791471988	20.1189470251941
Interval_4453	chr13	32530981	32531213	+	233	5.7009912412665	-0.163976760827825	2.22658959755028	-0.0736448068419229	0.941293017211086	1	3	7	4	2.64328967363671	8.52293442265218	6.19044523852126
Interval_4454	chr13	32538346	32539137	+	792	49.8041957558929	-0.374031911666852	0.699604632825053	-0.534633268731347	0.592903473857085	1	40	48	39	35.2438623151561	58.4429788981864	60.3568410755823
Interval_4455	chr13	32586171	32586610	+	440	48.3631903578021	-0.072447517331272	0.695943011905095	-0.104099784166166	0.917090162139209	1	49	47	34	43.1737313360662	57.2254168378075	52.6187845274307
Interval_4456	chr13	33490389	33490578	+	190	3.13078957521313	3.46388487127561	4.03089165859158	0.859334649665557	0.390155912814219	1	3	3	0	2.64328967363671	3.65268618113665	0
Interval_4457	chr13	33542307	33543301	+	995	137.014575769128	-0.0670920051378827	0.517633124780795	-0.129613044308736	0.896872582443587	1	136	108	85	119.829131871531	131.496702520919	131.546961318577
Interval_4458	chr13	33610529	33610902	+	374	7.38399380748307	-1.85084284190787	1.9016030249769	-0.973306635295424	0.330400925659107	1	4	2	7	3.52438623151561	2.43512412075777	10.8332791674122
Interval_4459	chr13	33817906	33818540	+	635	22.3987081048176	-0.515433641583857	1.05362129899167	-0.489201995135383	0.62469869717768	1	19	22	20	16.7408345996992	26.7863653283354	30.9522261926063
Interval_4460	chr13	34360698	34360868	+	171	3.53822246581118	1.48861208992963	3.28534236054129	0.453107142746721	0.650471592266247	1	3	5	1	2.64328967363671	6.08781030189442	1.54761130963031
Interval_4461	chr13	34810451	34810666	+	216	3.43569339535883	1.75158075718016	3.35674972477002	0.521808565069642	0.60180362556479	1	9	2	1	7.92986902091013	2.43512412075777	1.54761130963031
Interval_4462	chr13	34942340	34942573	+	234	6.15470194541054	1.18255702549572	2.22065016069871	0.532527386089325	0.594360779409917	1	5	8	2	4.40548278939451	9.74049648303106	3.09522261926063
Interval_4463	chr13	36100992	36101318	+	327	6.40040766254543	1.30566252962974	2.09739629087096	0.622515895213847	0.53360269516914	1	19	5	3	16.7408345996992	6.08781030189442	4.64283392889094
Interval_4464	chr13	36346351	36346893	+	543	46.1336219304864	-0.00761608036006859	0.736230901482069	-0.0103446898856555	0.99174627886291	1	60	27	28	52.8657934727342	32.8741756302298	43.3331166696488
Interval_4465	chr13	36818867	36819489	+	623	43.9492292701129	-0.615472622658257	0.750398807408349	-0.820194030936582	0.41210550422812	1	32	42	39	28.1950898521249	51.1376065359131	60.3568410755823
Interval_4466	chr13	36999295	36999694	+	400	38.1988430111256	0.270851283301802	0.813922517346034	0.332772810101102	0.739305783999864	1	35	30	18	30.8383795257616	36.5268618113665	27.8570035733457
Interval_4467	chr13	37000314	37001081	+	768	46.3998654809222	0.0723537985658623	0.735870966507743	0.0983240294276523	0.921674997904678	1	40	49	29	35.2438623151561	59.6605409585653	44.8807279792791
Interval_4468	chr13	37059142	37059815	+	674	35.7669824092192	0.104359058157853	0.866030536915738	0.120502746392195	0.904084904193669	1	26	39	21	22.9085105048515	47.4849203547764	32.4998375022366
Interval_4469	chr13	37808417	37808720	+	304	5.35577291911099	-1.22576862384792	2.34037027097664	-0.523749869432586	0.600452524886612	1	6	1	5	5.28657934727342	1.21756206037888	7.73805654815157
Interval_4470	chr13	38349474	38350255	+	782	79.1271038227247	-0.148915882169247	0.56526750663467	-0.263443202415473	0.792208995525798	1	70	69	52	61.6767590515232	84.0117821661429	80.4757881007764
Interval_4471	chr13	39037585	39038797	+	1213	63.332800137863	-0.329038198908024	0.603417092695039	-0.545291478964313	0.585553063661356	1	61	47	45	53.7468900306131	57.2254168378075	69.6425089333642
Interval_4472	chr13	39294858	39295039	+	182	5.58762509742839	-1.60535730959464	2.24889657307798	-0.713842214360905	0.47532475280145	1	3	2	5	2.64328967363671	2.43512412075777	7.73805654815157
Interval_4473	chr13	39514238	39514476	+	239	4.88171080223875	-0.41798794820627	2.40856897342466	-0.173542029652548	0.862225394147736	1	5	4	4	4.40548278939451	4.87024824151553	6.19044523852126
Interval_4474	chr13	39655435	39656010	+	576	24.4005860379941	-0.80770470010406	0.994430777147969	-0.812228179844312	0.41666071258535	1	24	16	23	21.1463173890937	19.4809929660621	35.5950601214972
Interval_4475	chr13	39942808	39943003	+	196	11.6492265871691	-0.252451438765021	1.51523170004297	-0.166609132291689	0.867677607611544	1	7	10	7	6.16767590515232	12.1756206037888	10.8332791674122
Interval_4476	chr13	40161449	40161678	+	230	6.72320317946665	-2.31989073319853	1.9484741264689	-1.19061921412461	0.233803105170202	1	3	4	12	2.64328967363671	4.87024824151553	18.5713357155638
Interval_4477	chr13	40187348	40187645	+	298	16.9204560865383	-0.523649314818569	1.24554118662353	-0.420419108129295	0.674179311539804	1	11	17	14	9.69206213666793	20.698555026441	21.6665583348244
Interval_4478	chr13	40206807	40207001	+	195	5.81640737742385	2.30020078720804	2.48173884982926	0.926850457035918	0.354004183168154	1	9	6	1	7.92986902091013	7.3053723622733	1.54761130963031
Interval_4479	chr13	40221515	40222180	+	666	22.9797211201181	-0.271366353346017	1.05673993152559	-0.256795778460129	0.797336429123169	1	18	23	17	15.8597380418203	28.0039273887143	26.3093922637154
Interval_4480	chr13	40388741	40389405	+	665	45.8914278091562	-0.77101508503059	0.729969100218704	-1.05622975657406	0.290863259021096	1	29	33	36	25.5518001784882	40.1795479925031	55.7140071466913
Interval_4481	chr13	40445637	40445824	+	188	7.68668021711585	0.798993429846375	1.94512921223404	0.410766248751519	0.681243943902513	1	14	3	3	12.3353518103046	3.65268618113665	4.64283392889094
Interval_4482	chr13	40485664	40486039	+	376	28.5846712164601	0.0111404152199118	0.952412397110669	0.0116970497798101	0.990667317392019	1	26	17	14	22.9085105048515	20.698555026441	21.6665583348244
Interval_4483	chr13	40613267	40613736	+	470	22.0260683686043	-0.449540970425364	1.06401139576552	-0.422496386988352	0.67266273733376	1	19	18	17	16.7408345996992	21.9161170868199	26.3093922637154
Interval_4484	chr13	40666296	40666728	+	433	22.1877533318273	0.545077134275801	1.09615944656814	0.497260809987389	0.619005144096037	1	29	16	10	25.5518001784882	19.4809929660621	15.4761130963031
Interval_4485	chr13	40770849	40771449	+	601	47.438547936129	-0.516377776639149	0.687643863105816	-0.750937810026943	0.452690084018185	1	52	37	42	45.817021009703	45.0497962340187	64.9996750044732
Interval_4486	chr13	40776931	40777635	+	705	28.4642522412117	-0.165564573511233	0.93272496332358	-0.177506317533602	0.859110703357112	1	26	29	21	22.9085105048515	35.3092997509876	32.4998375022366
Interval_4487	chr13	40921457	40921957	+	501	35.4621150650746	0.0607117822132234	0.832294708206341	0.0729450537347066	0.941849841718338	1	36	27	20	31.7194760836405	32.8741756302298	30.9522261926063
Interval_4488	chr13	40982870	40983060	+	191	9.73618280333551	1.79860549683339	1.82539859051928	0.985322058521876	0.32446590090204	1	16	6	2	14.0975449260624	7.3053723622733	3.09522261926063
Interval_4489	chr13	41019088	41019491	+	404	17.2743737440671	-0.0369037151870107	1.23060161141033	-0.0299883527250687	0.97607634217325	1	15	14	10	13.2164483681835	17.0458688453044	15.4761130963031
Interval_4490	chr13	41061060	41061924	+	865	52.4591012973117	-0.210419359328562	0.657256926150863	-0.320147800588203	0.748856291333878	1	59	43	39	51.9846969148553	52.355168596292	60.3568410755823
Interval_4491	chr13	41132497	41133116	+	620	53.6141138555325	-0.376640934803708	0.653613819594574	-0.576243836211009	0.564450379198612	1	53	38	39	46.6981175675819	46.2673582943976	60.3568410755823
Interval_4492	chr13	41194263	41194798	+	536	40.0460082051219	0.196614380405145	0.776558935900721	0.253186682060511	0.800123957487711	1	43	36	23	37.8871519887928	43.8322341736398	35.5950601214972
Interval_4493	chr13	41263260	41263854	+	595	29.213200935436	-0.325362800384422	0.904372708830225	-0.359766274686978	0.71902192566249	1	34	22	23	29.9572829678827	26.7863653283354	35.5950601214972
Interval_4494	chr13	41311019	41311729	+	711	34.263254044173	-0.0438409934515871	0.832857007665893	-0.0526392802702744	0.958019319210139	1	43	28	24	37.8871519887928	34.0917376906087	37.1426714311276
Interval_4495	chr13	41403879	41404144	+	266	2.26506585260742	2.23389694182791	5.64479428200692	0.395744615343835	0.692293438529079	1	3	0	0	2.64328967363671	0	0
Interval_4496	chr13	41465099	41465450	+	352	15.2270493141207	1.00602527274376	1.37562643858963	0.731321559779848	0.464582764588717	1	16	14	5	14.0975449260624	17.0458688453044	7.73805654815157
Interval_4497	chr13	41960705	41961207	+	503	21.7113818500609	0.114723648974643	1.07768859571884	0.106453431381187	0.915222601761159	1	23	22	14	20.2652208312148	26.7863653283354	21.6665583348244
Interval_4498	chr13	42040201	42040499	+	299	14.8134776476354	-0.184373164174191	1.3289148181262	-0.138739640539309	0.889655892383611	1	14	10	9	12.3353518103046	12.1756206037888	13.9285017866728
Interval_4499	chr13	42271700	42272055	+	356	44.569557200797	-0.126231494082416	0.726770235327543	-0.173688310206493	0.862110424988363	1	49	32	29	43.1737313360662	38.9619859321243	44.8807279792791
Interval_4500	chr13	42535182	42535376	+	195	4.07311401929169	0.212853872236927	2.82710430776634	0.0752904205381442	0.939983643153143	1	4	3	2	3.52438623151561	3.65268618113665	3.09522261926063
Interval_4501	chr13	42991928	42992798	+	871	30.5935404187887	-0.59447898225163	0.881779583272427	-0.674180933114171	0.500196290106944	1	35	20	27	30.8383795257616	24.3512412075777	41.7855053600185
Interval_4502	chr13	43023337	43024043	+	707	40.1796703048877	-0.224175439043217	0.774584677176879	-0.289413727960986	0.772264790901328	1	37	41	31	32.6005726415194	49.9200444755342	47.9759505985398
Interval_4503	chr13	43088216	43088436	+	221	4.85943036942139	-0.837447996236777	2.41907083384563	-0.346185810072157	0.729203078109902	1	3	5	5	2.64328967363671	6.08781030189442	7.73805654815157
Interval_4504	chr13	43598506	43598868	+	363	5.26978189677234	0.629676623184085	2.44135315675965	0.257921153865276	0.796467758641786	1	8	2	2	7.04877246303122	2.43512412075777	3.09522261926063
Interval_4505	chr13	43879051	43879567	+	517	18.4364946689262	0.515418854855055	1.18111195985183	0.436384417714062	0.662557842599277	1	24	19	10	21.1463173890937	23.1336791471988	15.4761130963031
Interval_4506	chr13	44099869	44100172	+	304	3.53551870383133	0.203949839265534	3.62875952784699	0.0562037351057376	0.955179505684223	1	0	3	1	0	3.65268618113665	1.54761130963031
Interval_4507	chr13	44141709	44142175	+	467	46.0599701649178	-0.00490038656433954	0.749546690747601	-0.00653780027959549	0.994783627255749	1	74	27	32	65.2011452830388	32.8741756302298	49.5235619081701
Interval_4508	chr13	44274299	44274853	+	555	26.9579924608981	-0.480979709797473	0.957623540618704	-0.50226387447276	0.615481917249991	1	23	18	19	20.2652208312148	21.9161170868199	29.404614882976
Interval_4509	chr13	44575868	44576081	+	214	12.8657515986615	0.784716801090643	1.45565116490519	0.539083002857869	0.589829583186335	1	13	17	6	11.4542552524257	20.698555026441	9.28566785778189
Interval_4510	chr13	44576886	44577948	+	1063	78.3562087263501	-0.0168981418928782	0.563918945006291	-0.0299655509759291	0.976094527164335	1	73	63	46	64.3200487251599	76.7064098038696	71.1901202429945
Interval_4511	chr13	44917631	44918502	+	872	73.2325654927302	0.101790756224611	0.570082762891023	0.178554348334277	0.858287643064354	1	84	62	45	74.0121108618278	75.4888477434908	69.6425089333642
Interval_4512	chr13	44989230	44989769	+	540	30.9089997526407	-0.436954047657569	0.879286416667638	-0.496941655613831	0.619230195478292	1	29	28	26	25.5518001784882	34.0917376906087	40.2378940503882
Interval_4513	chr13	45119850	45120685	+	836	26.3039338558287	-0.644492636943206	0.98119401761302	-0.656845257282635	0.511280420560504	1	18	23	22	15.8597380418203	28.0039273887143	34.0474488118669
Interval_4514	chr13	45340631	45341649	+	1019	101.127348841173	-0.252248013999304	0.519092100615151	-0.485940767929963	0.627009162520677	1	108	82	75	95.1584282509215	99.8400889510684	116.070848222274
Interval_4515	chr13	45417614	45418726	+	1113	48.803769898822	-0.140927079683674	0.700708019140729	-0.201120974548702	0.840603981758816	1	42	39	30	37.0060554309139	47.4849203547764	46.4283392889094
Interval_4516	chr13	45464620	45465336	+	717	46.454502657361	-0.238727912222417	0.710878825543304	-0.335820822965101	0.737005986717308	1	43	38	32	37.8871519887928	46.2673582943976	49.5235619081701
