chr	start	end	Naive-B	Naive-T	CM	NK	memory-B	cDC	CD8T
chr6	17988130	17988630	4868.17934949	510.80590310733334					
chr17	28888786	28889286	693.0702449925						
chr13	65154162	65154662	5305.7685045						
chr11	128548583	128549083	1482.83763473						
chr5	157112911	157113411	4485.28883886						
chr6	29966012	29966512	11197.593912999999						
chr12	39619583	39620083	22840.591073099997						
chr3	3201587	3202087	5516.74898996						
chr21	46610405	46610905	2125.43303862						
chr7	139916384	139916884	19097.640979400003						
chr16	15592136	15592636	1639.7371907000002						
chr11	67113248	67113748	773.755647709						
chr19	34366608	34367108	12107.500014385						
chr12	10131051	10131551	5235.44167602	763.823009413					
chr6	127192852	127193352	4047.69968385	676.217764535					
chr9	127981644	127982144	3016.23953275						
chr16	78961483	78961983	7095.76158935	860.4666426955					
chr8	24033179	24033679	2492.69536515	1930.9882763800001	317.17734092775004	259.08289998550003			
chr10	88064448	88064948	4078.95605206	588.6797104556666	296.6826381153333				
chr9	127866455	127866955	1801.768089055						
chr3	11273877	11274377	11666.4394363	1050.741113126	280.04381773866663				
chr4	3387279	3387779	3297.54684669	657.246737835					
chr20	40572265	40572765	2016.03574987						
chr16	66746567	66747067	10861.5879547	407.70789356499995	393.07760394466663				
chr11	18280637	18281137	2250.45851148						
chr8	73991083	73991583	1586.26068691	1092.590212552					
chr4	153655931	153656431	12604.1304827	696.083041127					
chr18	74378105	74378605	8743.96900816						
chr4	74628785	74629285	7728.13704117	1018.8246519975					
chr18	74535169	74535669	782.2565615166667						
chr13	91144047	91144547	6532.58095694						
chr2	58644930	58645430	1397.915139525						
chr1	198970899	198971399	4907.24980976						
chr8	22651047	22651547	1044.715520856						
chr16	75506542	75507042	6016.8508814						
chr3	31232378	31232878	13401.1678722	631.3558689745	543.7075567456667	600.0752144372001			
chr7	105924791	105925291	8595.50125914						
chr3	53170061	53170561	9650.403686399999	912.2483804175001	302.9625328893333				
chr17	37292670	37293170	2938.09861221						
chr1	16173053	16173553	6899.84328347	763.823009413					
chr12	24798313	24798813	4418.375965159999	1053.753909261					
chr7	139635807	139636307	8587.68716708						
chr14	65353054	65353554	1828.49754058						
chr3	67737824	67738324	7743.76522528						
chr6	24513498	24513998	299.28733546633333						
chr17	2058431	2058931	1562.81841075	918.2739726875					
chr17	20234180	20234680	7986.00207894						
chr2	57396275	57396775	3735.1360016999997						
chr11	43788340	43788840	7267.10561						
chr6	68634936	68635436	8299.655746855						
chr11	64448162	64448662	2453.62490488	7315.6957072	516.743933792				
chr1	64599179	64599679	6712.242230375						
chr5	158812292	158812792	4477.47474681	2636.45088581	603.0215745453332				
chr15	32908407	32908907	3313.17503079	4777.79295506	552.716087502	229.94892294875			
chr1	27979523	27980023	906.2227881475001						
chr12	63894069	63894569	3492.89914803						
chr2	159285831	159286331	1337.989263295						
chr4	113809198	113809698	6649.79233775						
chr18	55587888	55588388	1547.19022664						
chr17	5329962	5330462	2285.5080808800003						
chr17	82228735	82229235	2410.82122218						
chr2	85712211	85712711	6657.6064298	1079.64477812					
chr3	138915398	138915898	22090.438236	721.9739099875001	560.0579515916667				
chr9	76755537	76756037	1555.0043187						
chr4	47486334	47486834	566.9959822763334						
chr14	50113490	50113990	2774.00267909	811.6977011085					
chr22	27729394	27729894	2336.41352407						
chr2	174600248	174600748	8775.22537637	2474.984190895	533.094328638				
chr15	42138960	42139460	1375.931316694						
chr10	69096640	69097140	3328.8032149	225.56795059775					
chr2	110865093	110865593	286.65704584633335						
chr17	60170417	60170917	4461.8465627	297.45656728175004					
chr6	20168952	20169452	8400.14895779	964.03011814					
chr7	33520438	33520938	312.91762508666665						
chr18	23306850	23307350	27052.386690099996						
chr20	17663993	17664493	3164.70728177						
chr11	134349381	134349881	16136.100091						
chr15	75867368	75867868	718.9611138529999						
chr6	112034560	112035060	274.69342289266666						
chr12	132558885	132559385	5939.177920169999						
chr5	159440172	159440672	540.7075567456667						
chr8	130032712	130033212	948.071887573						
chr7	75670752	75671252	5040.08937468	776.7684438435					
chr10	28261035	28261535	760.8102132785						
chr4	139872266	139872766	9244.070899600001						
chr6	30758939	30759439	7720.32294912	496.7888415943333					
chr10	75957287	75957787	3844.53329045						
chr2	148614240	148614740	10205.2042222	1178.4069576465	261.920214886	366.58435593424997	749.2948707322		
chr1	236870615	236871115	5282.32622834	821.6303394045	271.75539220800005				
chr5	140606915	140607415	4696.26932431						
chr2	60439287	60439787	4852.55116539	6572.759358295	669.3100000756667	253.445529567	651.6682892492001	1223.5561373701669	
chr4	99574950	99575450	1150.3975425395						
chr2	101991058	101991558	2125.43303862						
chr12	132449561	132450061	1781.61298826	1353.053243965	404.41633388375				
chr4	122456193	122456693	3953.9305791999996						
chr15	49715148	49715648	410.97925758266666						
chr10	133294131	133294631	4282.12244546						
chr1	39901216	39901716	6868.58691526	652.6433334090001					
chr1	167438086	167438586	12807.296876100001						
chr1	47239189	47239689	5939.177920169999						
chr14	106308783	106309283	744.851982714	1169.3685692415					
chr13	30303739	30304239	540.7075567456667						
chr7	120996909	120997409	3235.03411026						
chr19	33286870	33287370	7095.76158935						
chr2	55099783	55100283	4766.59615279	989.9209869985					
chr3	40327486	40327986	6712.242230375						
chr1	221829564	221830064	19957.1911053	6938.201940475001					
chr10	63702984	63703484	18488.141799200002	737.9321405525					
chr6	134379013	134379513	2850.029364905						
chr10	122422223	122422723	17652.0339494						
chr4	152424945	152425445	5899.63950059	1127.5194698155					
chr14	65019886	65020386	289.23188196325						
chr16	30613660	30614160	1567.76012993						
chr1	183568373	183568873	9173.74407112	973.068506545					
chr13	99306231	99306731	3750.76418581						
chr10	119131774	119132274	976.975552572						
chr11	537122	537622	5165.11484754	3135.020701335					
chr21	26170598	26171098	4235.23789314	6104.881707569999					
chr14	63510380	63510880	18652.2377323						
chr12	76777572	76778072	2078.5484862999997	1579.811314465	267.557585304				
chr21	25421631	25422131	2133.24713068	1169.3685692415					
chr7	23024317	23024817	312.91762508666665						
chr10	17655376	17655876	1703.47206772	951.0846837080001	299.95400213299996				
chr8	81156880	81157380	2461.43899693						
chr4	90127143	90127643	5985.59451318	3972.8121837050003	610.688241212	291.17236813875	407.5281550298		
chr11	61962316	61962816	13541.8215292						
chr15	92879925	92880425	3696.06554143						
chr8	6665177	6665677	799.6465165705001						
chr19	56538196	56538696	3797.64873813	4678.37068262	355.79996319133335				
chr2	203719989	203720489	13080.790098000001	5512.58516542					
chr12	93773009	93773509	3633.552805						
chr17	51054721	51055221	782.2565615166667						
chr15	60557129	60557629	9415.98092478						
chr18	8610521	8611021	4336.82108984						
chr2	157934720	157935220	345.96675356325						
chr7	30466250	30466750	566.9959822763334						
chr3	152858089	152858589	1105.5356469839999						
chr5	127014480	127014980	825.537385431						
chr3	136713919	136714419	8126.65573591	951.0846837080001					
chr7	155294036	155294536	5602.70400255	309.64626106866666	508.46403901733333				
chr5	36241395	36241895	3672.62326527						
chr1	156076676	156077176	4609.076371525						
chr4	77145753	77146253	286.65704584633335						
chr2	151947663	151948163	4657.19886404						
chr9	109966267	109966767	1835.8030964250001	776.7684438435					
chr11	72441852	72442352	345.96675356325						
chr21	33656996	33657496	1319.018236593						
chr21	34511261	34511761	3383.50185928						
chr12	54383561	54384061	3164.70728177						
chr18	54240511	54241011	7056.12512455	1021.8374481275					
chr12	75790114	75790614	4047.69968385						
chr9	10208257	10208757	718.9611138529999						
chr17	7204402	7204902	12846.367336399999						
chr10	70302160	70302660	7149.89422919						
chr13	33730110	33730610	11924.304473999999	1717.7398437400002					
chr7	77802990	77803490	1416.88616623						
chr3	172568620	172569120	6970.17011196	1140.4649042474998					
chr9	32454225	32454725	2285.5080808800003						
chr2	39126968	39127468	4633.75658788	844.5084121305					
chr8	1791993	1792493	4305.56472162						
chr2	45765280	45765780	6134.0622622	267.307585304	331.8897787966667				
chr1	20682462	20682962	3414.75822749	316.2594891763333					
chr7	50265892	50266392	10603.722917000001						
chr7	21945918	21946418	4344.63518189	2193.335697055	509.55217663800005				
chr11	59263191	59263691	1137.4521081125						
chr10	28253386	28253886	4055.5137759000004						
chr10	113134984	113135484	782.2565615166667						
chr1	84573808	84574308	4094.58423617						
chr6	111276284	111276784	1060.673751423						
chr11	46756052	46756552	815.6047471355						
chr2	95074550	95075050	20324.4534318	6116.93289212					
chr11	102685971	102686471	3039.68180891	702.108633396					
chr11	2213414	2213914	11447.6448588						
chr11	11857610	11858110	6360.67093176						
chr4	2933933	2934433	1268.1307487675						
chr17	2792786	2793286	24700.3449819	9728.61536448					
chr15	22933584	22934084	1835.8030964250001						
chr9	107929415	107929915	6540.395049000001	559.391284925					
chr2	96489533	96490033	6298.15819533	357.80849394766665	359.14182728099996				
chr21	34512027	34512527	9650.403686399999	1111.561239249					
chr9	5445880	5446380	2899.02815195						
chr20	57458348	57458848	2688.562669985						
chr3	104519086	104519586	535.2494024087999	482.83374939733335					
chr9	122143704	122144204	1547.19022664						
chr14	34077988	34078488	3313.17503079						
chr7	18505878	18506378	896.2901498505						
chr11	76494998	76495498	8212.6107485						
chr1	209675088	209675588	7751.57931733						
chr19	44927002	44927502	493.11364417133336						
chr2	98012607	98013107	3203.77774204	5144.12978712	552.716087502	329.96708670525			
chr11	67211996	67212496	6266.90182712						
chr8	113684996	113685496	2266.08669559	421.44662135425006	388.735739855				
chr5	149617863	149618363	1166.3557731065						
chr6	137722648	137723148	1463.86660803						
chr11	66608141	66608641	2086.36257835	1469.8922002949998					
chr19	49205065	49205565	3539.78370035						
chr4	68266000	68266500	6696.67689007						
chr20	13247493	13247993	9095.60315058						
chr2	232955769	232956269	3211.5918340999997	2669.59164329	444.57317015666666	493.19311626319995			
chr10	48604437	48604937	718.9611138529999						
chr15	66465269	66465769	1287.1017754645						
chr20	5650319	5650819	1797.24117237	1245.252676039	317.2594891763333				
chr9	91503526	91504026	6204.38909069						
chr17	1197268	1197768	4055.5137759000004						
chr6	89862668	89863168	961.017322005						
chr4	128919218	128919718	8196.9825644						
chr17	34840674	34841174	4774.41024485	1682.81058648					
chr18	58037976	58038476	706.0156794224999						
chr12	68359137	68359637	9525.37821354	1692.7432247749998	443.90650349	227.11160804800002			
chr4	108168686	108169186	8775.22537637						
chr8	37331752	37332252	1656.5875154						
chr10	59892666	59893166	4610.31431172						
chr3	50590757	50591257	2805.2590473	1050.741113126					
chr3	53751945	53752445	906.2227881475001						
chr2	106058674	106059174	6149.69044631						
chr5	14286993	14287493	2961.54088838	1365.9986783969998					
chr19	44623027	44623527	8267.30939288						
chr11	47950362	47950862	2984.98316454	1996.045494985					
chr6	4901243	4901743	592.2596304752	456.528262354					
chr12	96205854	96206354	6571.65141721						
chr20	46365832	46366332	1984.77938166						
chr19	46490192	46490692	4360.263365999999						
chr7	149865461	149865961	8400.14895779						
chr16	84726504	84727004	11010.0557037	357.80849394766665					
chr14	52269038	52269538	5063.53165084						
chr18	9828113	9828613	10556.8383646	1274.1563410325					
chr11	61417031	61417531	2410.82122218						
chr6	49465412	49465912	410.97925758266666						
chr15	78938955	78939455	2414.55444461	3745.063973835	511.80590310733334	352.2882120895			
chr9	87713389	87713889	11697.695804500001						
chr4	76059697	76060197	4063.32786796	407.70789356499995					
chr14	31898761	31899261	1337.989263295	315.63368347749997	343.51153766066665				
chr17	45414926	45415426	3782.02055402	702.108633396					
chr9	73237050	73237550	2095.13772097						
chr10	31930233	31930733	20144.7293146						
chr11	102361031	102361531	8400.14895779	2493.0609677					
chr14	24279617	24280117	1337.989263295	267.307585304					
chr1	46593993	46594493	3172.52137383						
chr3	52720986	52721486	4915.06390182	795.7394705435001					
chr1	154490158	154490658	3281.91866258						
chr1	15618120	15618620	592.2596304752						
chr17	57899769	57900269	7274.91970205	1331.069421133					
chr9	27437658	27438158	1198.272234235	657.246737835					
chr5	155768286	155768786	8048.51481537						
chr6	32317543	32318043	436.58671887025						
chr16	29962590	29963090	5297.95441245						
chr2	130388421	130388921	325.20605061733335						
chr1	26289644	26290144	3438.20050366	3499.23898715	567.3293156096667				
chr6	11604163	11604663	896.2901498505						
chr9	83598449	83598949	3008.4254407	392.07760394466663					
chr7	105419507	105420007	1611.7277755999999						
chr7	17206536	17207036	2227.37070443						
chr10	69515582	69516082	2563.02219363						
chr20	33645301	33645801	718.9611138529999						
chr2	43040322	43040822	922.1810187144999						
chr11	75836403	75836903	1031.7700864245						
chr7	2018692	2019192	12049.3299469	510.80590310733334	557.0494208353333				
chr3	155334757	155335257	2539.147159615						
chr19	34104041	34104541	1742.54252799						
chr20	48689245	48689745	16644.0160745						
chr14	69696838	69697338	2774.00267909	1040.8084748295					
chr5	115599463	115599963	5766.79993568	957.110275978	403.69936280866665				
chr7	12684669	12685169	4085.179890575						
chr20	36835574	36836074	15135.8963081						
chr5	124034861	124035361	3117.82272945	1485.850430865					
chr2	10400416	10400916	13635.5906338	419.9963190953333	347.520068417				
chr5	170113541	170114041	3883.60375072						
chr9	78144657	78145157	289.23188196325						
chr5	158820838	158821338	1515.93385843	1397.915139525					
