chr	start	end	Naive-B	Naive-T	CM	NK	memory-B	cDC	CD8T
chr18	9710666	9711166	0.2941	0.9558					
chr16	11128816	11129316	1.0						
chr17	68437370	68437870	1.0						
chr8	93935277	93935777	1.0						
chr12	92340860	92341360	0.9895	0.1332	0.0562				
chr1	172746261	172746761	1.0						
chr3	27860961	27861461	1.0						
chr21	34845718	34846218	1.0						
chr6	11774969	11775469	1.0						
chr4	184896944	184897444	1.0						
chr10	95290812	95291312	0.8686	0.4956					
chr3	60017556	60018056	1.0						
chr2	182717386	182717886	0.8404	0.5354	0.0836				
chr15	81023439	81023939	0.9988	0.0415	0.0267				
chr10	128065168	128065668	1.0						
chr3	32420350	32420850	0.9943	0.107					
chr17	46020089	46020589	1.0						
chr19	33267960	33268460	1.0						
chr8	23552646	23553146	1.0						
chr3	48247514	48248014	0.9817	0.1904					
chr1	35866941	35867441	0.9728	0.2314					
chr2	159695981	159696481	1.0						
chr6	32936112	32936612	0.9969	0.0786					
chr2	36800853	36801353	1.0						
chr6	44219302	44219802	0.9431	0.3324					
chr15	81286433	81286933	1.0						
chr8	27340564	27341064	0.9986	0.0535					
chr10	69801030	69801530	1.0						
chrX	155027632	155028132	1.0						
chr16	88651827	88652327	1.0						
chr1	64223296	64223796	1.0						
chr5	157292540	157293040	1.0						
chr9	108300239	108300739	1.0						
chr7	150556627	150557127	1.0						
chr22	40661205	40661705	1.0						
chr20	32368995	32369495	1.0						
chr10	30542498	30542998	0.9927	0.1209					
chr6	150590391	150590891	1.0						
chr8	8319130	8319630	1.0						
chr8	130158457	130158957	1.0						
chr16	85535995	85536495	0.9829	0.1841					
chr10	110413253	110413753	1.0						
chr2	441847	442347	1.0						
chr6	37186049	37186549	0.9925	0.1218					
chr2	179274706	179275206	0.8309	0.5564					
chr19	51136385	51136885	1.0						
chr1	117638648	117639148	1.0						
chr16	10964765	10965265	1.0						
chr9	133171056	133171556	1.0						
chr12	123143148	123143648	1.0						
chr12	39628797	39629297	1.0						
chr1	41013839	41014339	1.0						
chr10	45076810	45077310	1.0						
chr4	84966998	84967498	1.0						
chr3	31980654	31981154	0.8832	0.4646	0.0637				
chrX	129772792	129773292	0.9935	0.1125	0.0161				
chr9	123035021	123035521	1.0						
chr2	162013760	162014260	0.9952	0.0825	0.0517				
chr10	102814139	102814639	1.0						
chr17	42135619	42136119	1.0						
chr3	190446536	190447036	1.0						
chr6	130893242	130893742	1.0						
chr21	29162771	29163271	0.9824	0.1869					
chr2	197255497	197255997	1.0						
chr1	24392926	24393426	1.0						
chr1	201489201	201489701	0.9841	0.1776					
chr3	72080090	72080590	1.0						
chr17	49328392	49328892	0.896	0.3995	0.1941				
chr2	120203225	120203725	1.0						
chr14	64755778	64756278	1.0						
chr15	68635115	68635615	1.0						
chr11	120510986	120511486	1.0						
chr7	5834257	5834757	1.0						
chr2	8488122	8488622	1.0						
chr2	239137827	239138327	1.0						
chr17	44077501	44078001	0.9855	0.1695					
chr19	15149756	15150256	1.0						
chr8	51939194	51939694	1.0						
chr5	14588177	14588677	0.9961	0.0883					
chr17	7133931	7134431	1.0						
chr2	128622293	128622793	1.0						
chr5	82100589	82101089	0.9726	0.2327					
chr22	50541597	50542097	0.9946	0.1037					
chr7	90568204	90568704	0.9967	0.0652	0.0488				
chr6	41706085	41706585	0.5554	0.8286	0.0697				
chr2	68411284	68411784	0.8476	0.5306					
chr10	73858692	73859192	1.0						
chr20	49793658	49794158	1.0						
chr9	92754308	92754808	1.0						
chr10	9010048	9010548	0.9501	0.3119					
chr11	10328159	10328659	1.0						
chr5	10632214	10632714	0.9789	0.2028	0.0244				
chr20	25346279	25346779	1.0						
chr12	4561944	4562444	1.0						
chr22	37634195	37634695	1.0						
chr8	125528750	125529250	1.0						
chr7	50412890	50413390	1.0						
chr16	20904299	20904799	0.9103	0.3828	0.1576				
chr21	35021966	35022466	1.0						
chr1	70947824	70948324	1.0						
chr13	33550281	33550781	1.0						
chr1	199977825	199978325	1.0						
chr1	167489440	167489940	1.0						
chr2	197156727	197157227	1.0						
chr3	13020945	13021445	0.8101	0.5862					
chr8	26045215	26045715	1.0						
chr14	92487713	92488213	0.9889	0.1484					
chr2	60852419	60852919	0.9889	0.1485					
chr7	156832441	156832941	0.9165	0.4					
chr2	8598174	8598674	0.9976	0.0694					
chr7	17408485	17408985	0.9897	0.1433					
chr17	70120327	70120827	0.9973	0.073					
chr14	105058544	105059044	1.0						
chr9	107174479	107174979	1.0						
chr7	90595725	90596225	0.9023	0.4162	0.1129				
chr22	39282302	39282802	1.0						
chr10	110412615	110413115	1.0						
chr1	207670073	207670573	1.0						
chr13	76874457	76874957	1.0						
chr3	193977584	193978084	1.0						
chr7	26337177	26337677	1.0						
chr3	15304176	15304676	1.0						
chr21	34857254	34857754	0.9199	0.3923					
chr21	41396630	41397130	0.9944	0.1053					
chr12	108646074	108646574	1.0						
chr10	79353061	79353561	1.0						
chr12	62251264	62251764	0.9973	0.0735					
chr19	4840990	4841490	0.9992	0.0398					
chr12	101877333	101877833	1.0						
chr3	43691377	43691877	1.0						
chr12	124796267	124796767	1.0						
chr1	165631793	165632293	1.0						
chr1	151920049	151920549	0.6612	0.7502					
chr20	22371793	22372293	1.0						
chr2	236866526	236867026	1.0						
chr1	178576824	178577324	1.0						
chr22	22026388	22026888	1.0						
chr9	80156694	80157194	1.0						
chr4	168486928	168487428	1.0						
chr10	102812382	102812882	0.992	0.1261					
chr11	504663	505163	0.9968	0.0556	0.0577				
chr12	107702060	107702560	1.0						
chr3	113005646	113006146	1.0						
chr17	37081268	37081768	1.0						
chr7	11767092	11767592	1.0						
chr11	96134572	96135072	1.0						
chr4	103075739	103076239	1.0						
chr3	18507267	18507767	1.0						
chr5	150045936	150046436	1.0						
chr2	40451361	40451861	0.9962	0.0637	0.0589				
chr6	105601513	105602013	1.0						
chr5	54738027	54738527	1.0						
chr1	230300888	230301388	1.0						
chr1	21791557	21792057	0.5002	0.8659					
chr5	150429483	150429983	0.8924	0.4334	0.1256				
chr2	27926276	27926776	1.0						
chr2	241374513	241375013	0.8996	0.4367					
chr3	58401589	58402089	1.0						
chr2	149163921	149164421	1.0						
chr17	76381269	76381769	1.0						
chr10	114497361	114497861	1.0						
chr11	122697568	122698068	1.0						
chr5	80191905	80192405	0.9272	0.3746					
chr15	50261981	50262481	1.0						
chr7	32692370	32692870	1.0						
chr4	1908381	1908881	1.0						
chr11	64498022	64498522	1.0						
chr2	128754191	128754691	0.7955	0.6059					
chr15	52019664	52020164	1.0						
chr11	23569382	23569882	1.0						
chr7	28607763	28608263	1.0						
chr9	89501976	89502476	0.9993	0.0385					
chr22	32218395	32218895	1.0						
chr11	129853805	129854305	0.9309	0.3652					
chr6	50966479	50966979	1.0						
chr19	47094695	47095195	1.0						
chr6	53019927	53020427	1.0						
chr6	32609251	32609751	1.0						
chr15	89070257	89070757	1.0						
chr1	206757822	206758322	0.879	0.4729	0.0605				
chr4	78880848	78881348	1.0						
chrX	119666085	119666585	1.0						
chr6	158439248	158439748	0.7859	0.6183					
chr10	88193987	88194487	1.0						
chr8	124728878	124729378	1.0						
chr2	48228255	48228755	1.0						
chr9	127719970	127720470	1.0						
chr1	154464746	154465246	1.0						
chr5	54663857	54664357	1.0						
chr1	155248077	155248577	1.0						
chr19	18171520	18172020	1.0						
chr1	244077416	244077916	0.9901	0.1403					
chr3	48465978	48466478	1.0						
chr2	10331982	10332482	0.9944	0.1029	0.0232				
chr8	1868311	1868811	1.0						
chr21	31340756	31341256	1.0						
chr6	142294594	142295094	0.9852	0.1716					
chrX	119686002	119686502	1.0						
chr22	31289366	31289866	1.0						
chr16	57413344	57413844	0.8692	0.4944					
chr10	110717867	110718367	1.0						
chrX	19566383	19566883	1.0						
chr1	84583978	84584478	1.0						
chr7	93196274	93196774	1.0						
chr6	139919691	139920191	0.9925	0.122					
chr12	51335894	51336394	0.967	0.2549					
chr3	184805255	184805755	0.9858	0.1502	0.0751				
chr4	98617538	98618038	1.0						
chr1	83761005	83761505	0.7431	0.6641	0.0824				
chr18	63311621	63312121	0.7924	0.6099					
chr15	92813368	92813868	1.0						
chr1	85278826	85279326	0.9995	0.0309					
chrX	37746199	37746699	0.9897	0.1358	0.0464				
chr16	2507783	2508283	0.9931	0.1173					
chr5	52725314	52725814	0.8906	0.4511	0.0576				
chr10	74166403	74166903	0.9939	0.11					
chr15	90826792	90827292	1.0						
chr19	14388856	14389356	1.0						
chr8	144036112	144036612	1.0						
chr6	150696847	150697347	1.0						
chr1	167617464	167617964	0.9322	0.3589	0.0473				
chr21	17779426	17779926	1.0						
chr10	58350582	58351082	1.0						
chr3	122232987	122233487	0.9965	0.0765	0.034				
chr5	7251054	7251554	0.9937	0.1119					
chr3	71444781	71445281	1.0						
chr22	41181776	41182276	0.9904	0.1382					
chr15	49045569	49046069	0.8592	0.5117					
chr22	49965032	49965532	1.0						
chr5	72508193	72508693	0.9753	0.1497	0.1623				
chr3	43892484	43892984	1.0						
chr1	25019372	25019872	1.0						
chr16	3047309	3047809	1.0						
chr15	80017115	80017615	1.0						
chr13	34942014	34942514	0.8638	0.5038					
chr7	157621999	157622499	1.0						
chr2	226002371	226002871	1.0						
chr2	207810830	207811330	1.0						
chr17	81090716	81091216	0.999	0.0251	0.0382				
chr19	45469957	45470457	1.0						
chrX	137234964	137235464	1.0						
chr7	102288953	102289453	0.7407	0.6718					
chr9	27485077	27485577	0.8596	0.5038	0.0847				
chr1	107739120	107739620	0.9541	0.2995					
chr10	110241386	110241886	1.0						
chr1	48196114	48196614	0.9845	0.1483	0.0937				
chr3	71442105	71442605	1.0						
chr6	36019147	36019647	1.0						
chr11	75349713	75350213	1.0						
chr4	124703120	124703620	0.7344	0.6787					
chr17	75298063	75298563	1.0						
chr5	35130070	35130570	1.0						
chr15	65814242	65814742	1.0						
chr11	68014577	68015077	1.0						
chr4	11435991	11436491	1.0						
chr4	85701345	85701845	1.0						
chr10	124642134	124642634	1.0						
chr4	48270783	48271283	1.0						
chr1	148060791	148061291	1.0						
chr3	194133595	194134095	1.0						
chr21	42535788	42536288	0.7608	0.649					
chr12	128810161	128810661	1.0						
chr3	13022364	13022864	0.7257	0.688					
chr10	95757893	95758393	0.5026	0.8476	0.0765	0.061	0.1396		
chr1	32798886	32799386	1.0						
chr1	50724535	50725035	1.0						
chr14	91009505	91010005	0.632	0.7681	0.085	0.0588			
chr3	14371718	14372218	1.0						
chr15	47736047	47736547	1.0						
chr7	23020801	23021301	0.9531	0.3028					
chr1	107936794	107937294	1.0						
chr11	14331471	14331971	0.9493	0.3143					
chr2	160551219	160551719	1.0						
chr16	10787275	10787775	1.0						
chr9	125649259	125649759	1.0						
chr8	55860751	55861251	1.0						
chr7	142500303	142500803	1.0						
chr3	46321366	46321866	0.7776	0.6288					
chr13	41286435	41286935	1.0						
chr5	54832791	54833291	1.0						
chr3	194664805	194665305	1.0						
chr1	15080298	15080798	1.0						
chr5	157074916	157075416	1.0						
chr19	17102177	17102677	1.0						
chr20	51541914	51542414	1.0						
chr6	81130962	81131462	1.0						
chr10	29736234	29736734	1.0						
chr8	63268787	63269287	1.0						
chr2	207698257	207698757	1.0						
chr2	223761701	223762201	1.0						
chr5	62521291	62521791	1.0						
chr17	27281930	27282430	1.0						
chr22	19975136	19975636	1.0						
chr22	32757097	32757597	1.0						
chr4	83114526	83115026	1.0						
chr17	55521178	55521678	1.0						
chr19	47244039	47244539	1.0						
chr4	3201862	3202362	1.0						
chr4	86523258	86523758	1.0						
chr6	105909157	105909657	1.0						
chr5	119340440	119340940	1.0						
chr1	161111456	161111956	1.0						
chr2	64860439	64860939	0.8411	0.5409					
chrX	9316083	9316583	0.9792	0.2028					
chr5	56060697	56061197	1.0						
chr8	80711588	80712088	1.0						
chr15	69131510	69132010	0.9976	0.0526	0.0448				
chr1	154404866	154405366	1.0						
chr6	36962870	36963370	1.0						
chr17	57154877	57155377	1.0						
chr7	106718151	106718651	1.0						
chr14	92846365	92846865	0.9926	0.1218					
chr5	89267720	89268220	1.0						
chr17	67379856	67380356	1.0						
chr3	141336817	141337317	0.9694	0.198	0.1454				
chr6	106666548	106667048	0.8091	0.5846	0.0599				
chr3	46208195	46208695	0.9935	0.1108	0.0255				
chr17	8420274	8420774	0.9907	0.1364					
chr19	33186347	33186847	1.0						
chr12	93569550	93570050	1.0						
chr19	46262878	46263378	0.911	0.4125					
chr5	40258297	40258797	1.0						
chr7	27095825	27096325	0.9905	0.1378					
chr8	107495795	107496295	0.9926	0.1212					
chr19	6666989	6667489	1.0						
chr13	40485538	40486038	0.8909	0.4506	0.0565				
chr9	126525549	126526049	1.0						
chr1	247367853	247368353	1.0						
chr19	1479542	1480042	1.0						
chr20	46400933	46401433	1.0						
chr1	174220263	174220763	1.0						
chrX	9882710	9883210	1.0						
chr5	151138853	151139353	0.9022	0.4313					
chr2	215773773	215774273	1.0						
chr17	77548928	77549428	1.0						
chr6	2862720	2863220	0.8372	0.5469					
chr7	112790551	112791051	0.8727	0.4785	0.0974				
chr2	236714999	236715499	1.0						
chr3	18499243	18499743	0.9387	0.3448					
chr4	163611176	163611676	0.9207	0.3902					
chr7	5237266	5237766	0.9989	0.0286	0.0369				
chr1	201715711	201716211	0.9986	0.0483	0.0235				
chr2	201964569	201965069	1.0						
chr6	51273154	51273654	1.0						
chr6	157892116	157892616	1.0						
chr16	27173977	27174477	1.0						
chr20	33732943	33733443	0.9135	0.4069					
chr6	5205775	5206275	1.0						
chr5	159040041	159040541	1.0						
chr8	120963360	120963860	1.0						
chr20	4149119	4149619	1.0						
chr1	75727505	75728005	1.0						
chr5	151081816	151082316	1.0						
chr14	103625233	103625733	1.0						
chr20	50274329	50274829	0.9575	0.2884					
chr8	71923997	71924497	0.9862	0.1653					
chr16	1855292	1855792	1.0						
chr4	83123994	83124494	0.9887	0.1406	0.036	0.0385			
chr5	177494811	177495311	1.0						
chr12	57046053	57046553	1.0						
chr13	40629679	40630179	0.9197	0.3926					
chr6	159961448	159961948	1.0						
chr6	7228183	7228683	1.0						
chr6	138692171	138692671	1.0						
chr4	148445117	148445617	1.0						
chrX	40099556	40100056	0.8646	0.5025					
chr3	191295414	191295914	1.0						
chr12	94123093	94123593	1.0						
chr17	47829783	47830283	0.9365	0.3506					
chr1	248710447	248710947	1.0						
chr8	25177732	25178232	1.0						
chr10	86224467	86224967	1.0						
chr16	74439677	74440177	1.0						
chr14	91402346	91402846	1.0						
chr15	64882122	64882622	0.9945	0.1045					
chr10	22625499	22625999	1.0						
chr7	20330974	20331474	1.0						
chr6	7261093	7261593	0.9993	0.0345	0.0118				
chr2	233270302	233270802	1.0						
chr19	16954135	16954635	1.0						
chr10	23432076	23432576	1.0						
chr11	41309108	41309608	0.9854	0.1702					
chr7	2527638	2528138	1.0						
chr16	84808854	84809354	1.0						
chr8	22531651	22532151	1.0						
chr8	94959897	94960397	0.8431	0.5378					
chr3	108505764	108506264	1.0						
chr8	58155284	58155784	0.9641	0.2657					
chr2	113850598	113851098	0.4586	0.8886					
chr9	136643799	136644299	1.0						
chr6	136593799	136594299	0.999	0.0308	0.0261	0.0171			
chr8	90627768	90628268	0.814	0.5809					
chr1	225847983	225848483	0.8863	0.4631					
chr19	789137	789637	1.0						
chr20	37333614	37334114	0.9986	0.0387	0.0357				
chr22	39449616	39450116	1.0						
chr3	32484408	32484908	0.96	0.1608	0.0611	0.2211			
chr8	133526590	133527090	1.0						
chr20	49934760	49935260	1.0						
chr10	49186903	49187403	1.0						
chr20	57657696	57658196	1.0						
chr2	138814459	138814959	1.0						
chr11	6620587	6621087	1.0						
chr6	14638516	14639016	1.0						
chr7	100583702	100584202	1.0						
chr4	169080210	169080710	1.0						
chr12	61993643	61994143	1.0						
chr1	86137395	86137895	0.9845	0.1754					
chr11	2511457	2511957	1.0						
chr15	75131133	75131633	0.9896	0.1439					
chr5	150764990	150765490	0.9961	0.0644	0.0603				
chr10	103547948	103548448	1.0						
chr22	46282157	46282657	1.0						
chr20	1788034	1788534	1.0						
chr3	143674244	143674744	0.8798	0.4754					
chr20	32166713	32167213	1.0						
chr10	132422363	132422863	0.7294	0.684					
chr4	176981554	176982054	1.0						
chr1	231036343	231036843	1.0						
chr6	106683169	106683669	0.9772	0.2125					
chr1	108074956	108075456	0.5481	0.8236	0.0929	0.0441	0.1031		
chr5	60257834	60258334	1.0						
chr5	58486203	58486703	0.9645	0.2641					
chr6	110096826	110097326	0.9866	0.1634					
chr14	56378503	56379003	1.0						
chr5	126714966	126715466	0.9926	0.1218					
chr6	137233923	137234423	1.0						
chr9	98103677	98104177	1.0						
chr4	40577527	40578027	1.0						
chr17	59790948	59791448	1.0						
chr1	224183952	224184452	1.0						
chr4	42671392	42671892	1.0						
chr6	46773185	46773685	1.0						
chr10	13993494	13993994	0.8101	0.5863					
chr2	60355894	60356394	0.924	0.3823					
chr2	54103686	54104186	0.8576	0.5143					
chr17	83182716	83183216	0.9687	0.2483					
chr16	53061547	53062047	0.8743	0.4814	0.0625				
chr19	38256406	38256906	0.8726	0.4884					
chr19	6766719	6767219	1.0						
chr10	24873166	24873666	0.989	0.1482					
chr11	118917540	118918040	1.0						
chr12	51971730	51972230	1.0						
chr10	116947084	116947584	1.0						
chr22	31917196	31917696	0.987	0.1533	0.0476				
chr20	4667341	4667841	1.0						
chr2	207165962	207166462	1.0						
chr4	113790439	113790939	1.0						
chr21	25424530	25425030	1.0						
chr11	9663829	9664329	0.8571	0.5117	0.0592				
chr10	6086861	6087361	1.0						
chrX	23959842	23960342	1.0						
chr7	99380098	99380598	0.9953	0.0969					
chr1	222974454	222974954	1.0						
chr15	80031722	80032222	1.0						
chr11	48005138	48005638	1.0						
chr16	53428601	53429101	1.0						
chr7	33639747	33640247	0.9954	0.0953					
chr22	17673070	17673570	0.9957	0.0928					
chr17	68378520	68379020	1.0						
chr11	117005718	117006218	1.0						
chr16	10957801	10958301	1.0						
chr6	136753586	136754086	0.9235	0.3835					
chr1	85330777	85331277	1.0						
chr2	127829874	127830374	0.8052	0.5772	0.1361				
chr8	55886082	55886582	1.0						
chr2	1614594	1615094	1.0						
chr8	47920055	47920555	1.0						
chr22	39920016	39920516	1.0						
chr2	241099208	241099708	1.0						
chr11	36392142	36392642	1.0						
chr6	3318109	3318609	1.0						
chr12	50158391	50158891	1.0						
chr13	74299597	74300097	0.9972	0.0482	0.0571				
chr18	63440823	63441323	0.9986	0.0525					
chr1	172646988	172647488	1.0						
chr4	174591601	174592101	0.9931	0.1175					
chr22	19971487	19971987	1.0						
chr6	88165387	88165887	1.0						
chr2	201267252	201267752	1.0						
chr22	40328940	40329440	1.0						
chr4	94342651	94343151	1.0						
chr4	40683740	40684240	1.0						
chr2	42763966	42764466	0.9942	0.1072					
chr21	42763670	42764170	1.0						
chr11	104688744	104689244	1.0						
chr15	90813640	90814140	1.0						
