Geneid	Chr	Start	End	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PDR.4_R1.mLb.clN.bam.raw	DME.4_R1.mLb.clN.bam.raw	PDR.4_R1.mLb.clN.bam.pseudo	DME.4_R1.mLb.clN.bam.pseudo
Interval_3803	chr12	49322799	49323357	+	559	69.3675956991022	-0.265613289227328	0.662876222997979	-0.40069816960102	0.688642358584544	1	81	50	64.3685660237912	77.3805654815157
Interval_3804	chr12	49366898	49367451	+	554	17.1793969225135	0.19039702776698	1.40676139587563	0.135344222783756	0.892339721995436	1	20	9	15.8934730922941	13.9285017866728
Interval_3805	chr12	49567883	49568308	+	426	24.8529942901968	-0.37664204758763	1.18234831940988	-0.318554220786322	0.750064572651911	1	27	18	21.4561886745971	27.8570035733457
Interval_3806	chr12	49707320	49707765	+	446	50.40558068106	0.544283269699798	0.785454888832759	0.692952933947157	0.488339088763943	1	71	25	56.4218294776441	38.6902827407579
Interval_3807	chr12	49741237	49742046	+	810	101.226473308741	0.122925857315469	0.600915407959299	0.204564329167268	0.837912527191086	1	123	58	97.7448595176089	89.7614559585583
Interval_3808	chr12	49828419	49828836	+	418	36.8068362855083	0.31850105653921	0.932339374489284	0.341614936850305	0.732640694804673	1	51	21	40.52835638535	32.4998375022366
Interval_3809	chr12	49842832	49843158	+	327	18.0891658318506	-0.0685189806403699	1.33601461424234	-0.0512861011473497	0.959097543207356	1	26	14	20.6615150199824	21.6665583348244
Interval_3810	chr12	49967113	49967910	+	798	29.4737741128474	0.845746306014666	1.08295003107422	0.780965216996891	0.434822952638156	1	35	10	27.8135779115147	15.4761130963031
Interval_3811	chr12	50025278	50025725	+	448	32.1079758769307	-0.417285024916292	0.985110721486404	-0.423592004243608	0.671863387573551	1	35	24	27.8135779115147	37.1426714311276
Interval_3812	chr12	50084927	50085461	+	535	15.7858940141793	1.17589253108291	1.52054771065459	0.773334846939262	0.439324237788466	1	22	5	17.4828204015235	7.73805654815157
Interval_3813	chr12	50111690	50112427	+	738	140.857457801483	0.0841962190510216	0.592892306642878	0.142009295967701	0.887072662985761	1	192	93	152.577341686024	143.927851795619
Interval_3814	chr12	50167262	50167686	+	425	57.0447349486552	0.420861957941906	0.741879069547415	0.567291860921018	0.57051590585689	1	73	28	58.0111767868736	43.3331166696488
Interval_3815	chr12	50283351	50283853	+	503	26.2336001844431	-0.00740957256157845	1.11832676673025	-0.00662558813936153	0.994713584194942	1	31	16	24.6348832930559	24.761780954085
Interval_3816	chr12	50400694	50401169	+	476	23.5372302547217	0.0928418948120751	1.23100776102619	0.0754194228106902	0.939881006051133	1	27	13	21.4561886745971	20.1189470251941
Interval_3817	chr12	50504679	50505359	+	681	40.3175090171254	-0.720597603066906	0.882501004090427	-0.816540264234157	0.414191204536675	1	39	33	30.9922725299735	51.0711732178004
Interval_3818	chr12	50517670	50517954	+	285	12.3048772256601	-1.80959512676618	1.72266166349744	-1.05046461827696	0.293504549968712	1	5	9	3.97336827307353	13.9285017866728
Interval_3819	chr12	50763876	50764183	+	308	18.7927981414207	0.0890217876960312	1.31256302979668	0.0678228669215382	0.945926640501381	1	29	14	23.0455359838265	21.6665583348244
Interval_3820	chr12	51025797	51026521	+	725	29.9549514859564	-0.189015808542754	1.01533164103831	-0.186161645026113	0.85231800097242	1	41	24	32.581619839203	37.1426714311276
Interval_3821	chr12	51047854	51048550	+	697	57.2862891450312	-0.113610282924042	0.729458076642569	-0.155746144380152	0.876233122997271	1	63	35	50.0644402407265	54.166395837061
Interval_3822	chr12	51083322	51083744	+	423	45.8239179371134	-0.459105871882203	0.808325640756685	-0.56797143222183	0.570054366213882	1	51	36	40.52835638535	55.7140071466913
Interval_3823	chr12	51172747	51173324	+	578	38.1893427240638	0.0383931538682735	0.942787618344644	0.0407230145169754	0.967516713880502	1	40	20	31.7869461845882	30.9522261926063
Interval_3824	chr12	51238725	51239293	+	569	36.4918026243401	-0.571659121369521	0.919357359374248	-0.621802953487658	0.534071444029638	1	38	29	30.1975988753588	44.8807279792791
Interval_3825	chr12	51323903	51324362	+	460	13.6830376124167	0.0383943827428084	1.59448420199924	0.0240795002513463	0.980789195011166	1	14	7	11.1254311646059	10.8332791674122
Interval_3826	chr12	51368971	51369354	+	384	25.3562454236897	0.981809257058952	1.13231525386511	0.867081189366287	0.385897526422019	1	50	13	39.7336827307353	20.1189470251941
Interval_3827	chr12	51424782	51424981	+	200	8.16344804412965	-0.63966772841296	1.97277659510491	-0.324247423656677	0.745750720928026	1	10	8	7.94673654614706	12.3808904770425
Interval_3828	chr12	51507714	51507968	+	255	6.1136308062964	-2.54655031184319	2.77352455600745	-0.918163968055508	0.358533029472588	1	1	3	0.794673654614706	4.64283392889094
Interval_3829	chr12	51776083	51776463	+	381	5.5160363847447	-0.961621014742605	3.13609033033438	-0.306630521908491	0.759124618939153	1	1	1	0.794673654614706	1.54761130963031
Interval_3830	chr12	51820696	51820886	+	191	9.86544021800912	-0.672091052389933	1.82599626165839	-0.368068142581811	0.712822424534111	1	11	9	8.74141020076177	13.9285017866728
Interval_3831	chr12	52025569	52026045	+	477	28.4712668316769	0.407626313068962	1.09785446116762	0.371293579875271	0.7104188792731	1	31	12	24.6348832930559	18.5713357155638
Interval_3832	chr12	52032985	52033210	+	226	19.352226911379	0.416905491434346	1.32369704482263	0.314955369179818	0.752795540742163	1	26	10	20.6615150199824	15.4761130963031
Interval_3833	chr12	52051052	52051730	+	679	54.0599697118911	0.140754515775752	0.74481949049479	0.18897802430257	0.850110040508296	1	73	34	58.0111767868736	52.6187845274307
Interval_3834	chr12	52069392	52070097	+	706	53.6573046278727	-0.0625358555002313	0.7450852714422	-0.0839311390214248	0.933111181542008	1	69	37	54.8324821684147	57.2616184563216
Interval_3835	chr12	52327438	52327635	+	198	8.6522706797494	-0.961604836733612	2.17365829800607	-0.442390065455876	0.658206966715482	1	3	3	2.38402096384412	4.64283392889094
Interval_3836	chr12	52566883	52567259	+	377	18.9968454946288	0.416905246598887	1.3360037272616	0.312053954709703	0.754999519186371	1	26	10	20.6615150199824	15.4761130963031
Interval_3837	chr12	52645431	52645826	+	396	28.7108032760112	-0.275713652902198	1.04072834347923	-0.2649237475175	0.79106820388824	1	37	23	29.4029252207441	35.5950601214972
Interval_3838	chr12	53006094	53006504	+	411	67.861743664448	0.186491051976681	0.678451646908812	0.274877440163023	0.783410399899448	1	82	37	65.1632396784059	57.2616184563216
Interval_3839	chr12	53054210	53054557	+	348	28.9636233090599	-0.357533474609992	1.03297112813917	-0.346121459613364	0.729251436587343	1	38	25	30.1975988753588	38.6902827407579
Interval_3840	chr12	53078975	53079849	+	875	59.7205113462034	0.669158541529921	0.729512552759413	0.917268029177565	0.359002206197235	1	96	31	76.2886708430118	47.9759505985398
Interval_3841	chr12	53180293	53180747	+	455	40.585358914236	0.0066843052633357	0.896541803932315	0.00745565375091012	0.994051304092976	1	45	23	35.7603144576618	35.5950601214972
Interval_3842	chr12	53220471	53221020	+	550	23.5457094933394	-0.425550925421011	1.1831569520111	-0.359674111450445	0.719090854225759	1	29	20	23.0455359838265	30.9522261926063
Interval_3843	chr12	53252142	53252327	+	186	7.11533596630156	0.775354937990808	2.2278400811418	0.348029889826485	0.72781773621056	1	10	3	7.94673654614706	4.64283392889094
Interval_3844	chr12	53295255	53295585	+	331	26.3671967471998	-0.425551895527485	1.10109840921788	-0.386479439044652	0.699141627248929	1	29	20	23.0455359838265	30.9522261926063
Interval_3845	chr12	53299670	53299893	+	224	14.3422684743246	-0.0287171305744525	1.51162067554475	-0.0189975772619699	0.984843038126817	1	21	11	16.6881467469088	17.0237244059335
Interval_3846	chr12	53321257	53321722	+	466	50.4768878854563	0.380784818434903	0.780655384143575	0.487775817818315	0.62570864183739	1	71	28	56.4218294776441	43.3331166696488
Interval_3847	chr12	53324794	53325045	+	252	21.7648083511777	-0.817213307427756	1.21839633260466	-0.670728633662856	0.502393418373121	1	21	19	16.6881467469088	29.404614882976
Interval_3848	chr12	53371024	53371597	+	574	31.4971777683191	0.112394347062994	1.05570023019978	0.10646426310026	0.915214008135851	1	40	19	31.7869461845882	29.404614882976
Interval_3849	chr12	53379466	53380192	+	727	160.63136564961	-0.222134843913508	0.589601364735109	-0.376754290610076	0.706356212579339	1	192	115	152.577341686024	177.975300607486
Interval_3850	chr12	53421682	53421971	+	290	9.79200023115462	0.738829998640554	1.87676522235019	0.393672042641195	0.693823184746782	1	13	4	10.3307575099912	6.19044523852126
Interval_3851	chr12	53441387	53441812	+	426	54.4024742188936	-0.136693709518562	0.749563879540561	-0.182364323107921	0.855296822325535	1	62	35	49.2697665861118	54.166395837061
Interval_3852	chr12	53451809	53452095	+	287	42.9529467773975	-0.113609653747198	0.840828516781284	-0.135116318583127	0.892519908130477	1	54	30	42.9123773491941	46.4283392889094
Interval_3853	chr12	53500655	53501580	+	926	148.055972116873	0.110706856403131	0.59210659185031	0.186971160137192	0.851683245050652	1	225	107	178.801572288309	165.594410130444
Interval_3854	chr12	53626005	53626633	+	629	65.4616556774093	-0.198047408317181	0.679557399050558	-0.291435879579683	0.770717976934311	1	73	43	58.0111767868736	66.5472863141035
Interval_3855	chr12	53675847	53676444	+	598	56.3758421530053	0.0588568706213492	0.729292642876677	0.0807040509680582	0.935677315121447	1	71	35	56.4218294776441	54.166395837061
Interval_3856	chr12	53727424	53728008	+	585	80.8186816858379	0.354419881981525	0.62572836290593	0.566411725905427	0.571113925421476	1	122	49	96.9501858629942	75.8329541718854
Interval_3857	chr12	54081152	54081459	+	308	6.40270170089182	-1.96158699609075	2.37876395519259	-0.824624482731382	0.40958481730244	1	3	6	2.38402096384412	9.28566785778189
Interval_3858	chr12	54188843	54189104	+	262	13.480596339455	0.623354760833617	1.60579877061204	0.388189835639262	0.697875554540865	1	18	6	14.3041257830647	9.28566785778189
Interval_3859	chr12	54214917	54215314	+	398	12.2277508984806	3.03835819924254	2.12789355900624	1.42787132673192	0.153328898021035	1	16	1	12.7147784738353	1.54761130963031
Interval_3860	chr12	54279774	54280967	+	1194	141.465096501136	0.111148791263453	0.589868199575283	0.188429875256002	0.850539682067452	1	183	87	145.425278794491	134.642183937837
Interval_3861	chr12	54294360	54294604	+	245	6.99741790395137	0.36032311084168	2.21904279994716	0.16237772018199	0.871008414712545	1	10	4	7.94673654614706	6.19044523852126
Interval_3862	chr12	54307251	54307522	+	272	6.00858970508602	-0.224636292808572	2.54325225678796	-0.0883263908285213	0.929617264075942	1	5	3	3.97336827307353	4.64283392889094
Interval_3863	chr12	54324710	54325231	+	522	89.3372650552007	-0.0427441269125594	0.61322466587016	-0.0697038610668179	0.944429368572332	1	121	64	96.1555122083794	99.0471238163401
Interval_3864	chr12	54359174	54359666	+	493	41.1642089220492	-0.362143936936016	0.853878579747509	-0.424116432389136	0.671480902028789	1	50	33	39.7336827307353	51.0711732178004
Interval_3865	chr12	54497483	54497811	+	329	46.057274241521	0.125856079952789	0.81071994685208	0.155239895652589	0.876632197332057	1	68	32	54.0378085138	49.5235619081701
Interval_3866	chr12	54560409	54560667	+	259	13.693666797956	0.400963717184162	1.58257504670813	0.253361581820841	0.799988812556798	1	18	7	14.3041257830647	10.8332791674122
Interval_3867	chr12	54774947	54775207	+	261	5.34660255881856	-3.28349651310211	2.92121565977423	-1.12401715433631	0.261005748629983	1	1	5	0.794673654614706	7.73805654815157
Interval_3868	chr12	54776900	54777143	+	244	3.1421845161628	-4.98913733170261	4.54010171923	-1.09890430660852	0.271809807989398	1	0	3	0	4.64283392889094
Interval_3869	chr12	54984708	54985252	+	545	19.352226911379	0.416905491434346	1.32369704482263	0.314955369179818	0.752795540742163	1	26	10	20.6615150199824	15.4761130963031
Interval_3870	chr12	55646272	55646660	+	389	24.0150139811687	0.386316168055444	1.18493139793095	0.326024079309575	0.744406136954743	1	28	11	22.2508623292118	17.0237244059335
Interval_3871	chr12	55716040	55716425	+	386	16.7677137260309	-1.37663750876652	1.41611989256732	-0.972119321246715	0.330991191083878	1	12	16	9.53608385537648	24.761780954085
Interval_3872	chr12	55817697	55818267	+	571	109.880542505672	0.303220035919701	0.592301393338839	0.511935375013101	0.608696239283348	1	161	67	127.942458392968	103.689957745231
Interval_3873	chr12	55829489	55829783	+	295	39.6195887731075	0.39453698465812	0.887904232016962	0.444346327488372	0.656792211722162	1	64	25	50.8591138953412	38.6902827407579
Interval_3874	chr12	55927037	55927301	+	265	14.2765088787432	1.30142364467861	1.59403063102873	0.816435781938968	0.414250938450764	1	24	5	19.072167710753	7.73805654815157
Interval_3875	chr12	55927316	55927618	+	303	9.16044298573508	0.775352867674769	1.98114293704823	0.391366444679651	0.695526391575266	1	10	3	7.94673654614706	4.64283392889094
Interval_3876	chr12	55940191	55940480	+	290	16.7099845528322	-1.18399323376496	1.4222801321872	-0.832461346376397	0.405148587494005	1	12	14	9.53608385537648	21.6665583348244
Interval_3877	chr12	55973481	55974273	+	793	171.3050979203	0.019776941178824	0.590867706949854	0.0334710138093609	0.973298980504518	1	231	117	183.569614215997	181.070523226747
Interval_3878	chr12	55997183	55997493	+	311	12.01915767882	-0.224639083044263	1.70252392283413	-0.131944743936587	0.895027997442024	1	10	6	7.94673654614706	9.28566785778189
Interval_3879	chr12	56041740	56042182	+	443	30.2688955758584	0.00362869776823018	1.01711321990902	0.00356764389371988	0.997153438057306	1	41	21	32.581619839203	32.4998375022366
Interval_3880	chr12	56079335	56079507	+	173	6.25881798348416	0.623345685609801	2.47990174463441	0.251359025396264	0.801536543895221	1	6	2	4.76804192768824	3.09522261926063
Interval_3881	chr12	56104061	56104804	+	744	63.3723610988275	-0.346270839019671	0.686047240193689	-0.504733229335505	0.613746218640432	1	72	47	57.2165031322589	72.7377315526248
Interval_3882	chr12	56116286	56116815	+	530	35.2387170336619	-0.507039773850755	0.936413597327511	-0.541469896739889	0.588183741284219	1	37	27	29.4029252207441	41.7855053600185
Interval_3883	chr12	56117940	56118580	+	641	57.1123317661268	0.409230146863521	0.765474896600407	0.534609493637186	0.592919917471258	1	75	29	59.600524096103	44.8807279792791
Interval_3884	chr12	56127896	56128457	+	562	64.6843089698699	0.0383926017623831	0.685529682384033	0.0560042879964979	0.955338391197445	1	78	39	61.9845450599471	60.3568410755823
Interval_3885	chr12	56151894	56152519	+	626	30.5146223537801	-0.353922804288529	1.06076564538575	-0.333648441414056	0.738644859848392	1	32	21	25.4295569476706	32.4998375022366
Interval_3886	chr12	56158259	56158622	+	364	21.3770299287275	-0.154250673022132	1.25310072636412	-0.12309519081494	0.902031719492863	1	21	12	16.6881467469088	18.5713357155638
Interval_3887	chr12	56221904	56222189	+	286	24.414278180865	0.137929516912602	1.15762981937632	0.119148206623523	0.905157939365538	1	30	14	23.8402096384412	21.6665583348244
Interval_3888	chr12	56224231	56224431	+	201	18.7122518388737	-0.49211853261138	1.33515823891381	-0.368584425627132	0.712437506018352	1	18	13	14.3041257830647	20.1189470251941
Interval_3889	chr12	56258367	56258563	+	197	11.5221906869062	1.94526820226346	1.9047733645659	1.02125966188465	0.307131432369843	1	15	2	11.9201048192206	3.09522261926063
Interval_3890	chr12	56266775	56267252	+	478	28.6655878322187	0.912861133834553	1.08238869173083	0.843376451369619	0.39901793775803	1	44	12	34.9656408030471	18.5713357155638
Interval_3891	chr12	56299957	56300588	+	632	65.6782730382392	-0.277108717084093	0.669184727095413	-0.414098986219963	0.678801615225076	1	90	56	71.5206289153236	86.6662333392976
Interval_3892	chr12	56315774	56316493	+	720	60.8220145672321	0.216729891421223	0.700505569921281	0.309390675431143	0.75702436261181	1	86	38	68.3419342968647	58.809229765952
Interval_3893	chr12	56333640	56334403	+	764	31.0914567354754	-0.0547150398179465	0.99566603749561	-0.0549532049476858	0.956175744462476	1	45	24	35.7603144576618	37.1426714311276
Interval_3894	chr12	56360029	56360520	+	492	83.0882157908053	0.0648647187626617	0.620018742060443	0.104617351641829	0.916679445643359	1	110	54	87.4141020076177	83.571010720037
Interval_3895	chr12	56402116	56402371	+	256	3.12559905740593	0.0383758552923645	4.16015981377996	0.00922461083472075	0.992639929817997	1	2	1	1.58934730922941	1.54761130963031
Interval_3896	chr12	56449152	56449511	+	360	19.6336771072253	0.701355719162344	1.3687309026669	0.512413154255368	0.608361886661127	1	19	6	15.0987994376794	9.28566785778189
Interval_3897	chr12	56468291	56468598	+	308	26.5974528395899	0.260786684293372	1.09038084757986	0.239170272361439	0.810973553017241	1	42	18	33.3762934938177	27.8570035733457
Interval_3898	chr12	56487851	56488523	+	673	19.7043749667912	0.453431711950677	1.28644361075318	0.35246917016845	0.724486435476721	1	32	12	25.4295569476706	18.5713357155638
Interval_3899	chr12	56570282	56570455	+	174	5.34018731340876	0.36031378373884	2.74940327137461	0.131051631272227	0.895734463716436	1	5	2	3.97336827307353	3.09522261926063
Interval_3900	chr12	56630065	56630369	+	305	11.4406596286983	-0.0440634437577247	1.67632238339824	-0.026285781418965	0.979029395777909	1	17	9	13.50945212845	13.9285017866728
Interval_3901	chr12	56636430	56637070	+	641	37.3195856746906	0.808910470047495	0.925242855864005	0.874268269050424	0.381972175279432	1	58	17	46.091071967653	26.3093922637154
